time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles
5.162192839,24521175,1937009,9133557,1601236,420182,245813
5.172472167,23692091,2702729,12587079,1780568,431863,244138
5.182708592,23405334,2413489,11338072,1834972,430568,244902
5.192932777,23311135,2590169,12178440,1764008,448991,243737
5.203203639,23497236,2339268,11480452,1702061,471602,246119
5.213586195,23704794,2566691,12063656,1714878,519822,247339
5.223849353,23381682,1376120,8054634,1467602,451885,243934
5.234023353,24161138,3622798,16999542,2390922,295327,243407
5.244253421,25106301,2675912,10851124,1694656,373258,244926
5.254575651,24153496,826279,3906406,909577,291576,245343
5.264981648,23638347,1402787,6665399,1114768,253690,247187
5.27525451,23470059,2126126,10383963,1394516,335980,245161
5.285525307,23406991,1443457,6784558,1158852,313793,245132
5.295802626,23838367,1702346,8848783,1314914,313048,244711
5.306099339,24562544,2483457,11685133,1786185,425060,246513
5.316357329,23773144,2506513,10535972,1482768,475465,243791
5.326696049,23847131,2538677,11917997,1641078,485333,249796
5.337148607,24029136,2030523,9582769,1525649,385002,245530
5.347411789,24417518,1463723,8030488,1638062,346483,246345
5.357770129,24537487,1511992,7102801,1236065,325145,244412
5.368015346,24355052,1684018,8241362,1499044,345461,244439
5.378338558,24605778,2318580,10913863,1538159,471392,246966
5.388613918,23652832,1739943,9684462,1465276,410876,244888
5.398932403,23580288,2422001,10917957,1505535,384544,246180
5.409206756,23417835,2148179,10062349,1502931,399275,244817
5.419465527,23443627,1096338,6123048,1336858,372075,245238
5.4297056,23436299,2766368,13042149,1812248,217923,243814
5.439924539,24580900,3565809,15565264,2372232,194758,244581
5.450200291,25279647,1212484,5886288,764519,414001,247381
5.460595111,23833477,88101,1146377,422366,367648,245602
5.470900088,22154522,245751,1994230,687245,479748,245254
5.481213822,21456739,2390111,7541235,961925,668780,245275
5.491497309,21487199,1990934,7175415,903075,571900,245596
5.501774261,21698920,3343008,11208370,1278815,1013880,245057
5.512073178,20536496,2590252,11460909,1134957,770315,245193
5.522427206,20487559,3485400,11958887,1168791,832060,248328
5.532734543,20003100,2851338,10622261,851913,712763,243419
5.54293477,21162214,5579771,19554094,1811753,1332176,243902
5.553176969,22961656,2745766,10054895,1455324,896243,242913
5.563426754,22360691,229353,1239568,904171,707042,243813
5.573708619,19886634,504999,1605375,598111,499549,244637
5.583962097,18432814,648925,2106668,879293,789495,246164
5.594326452,18545526,209304,767649,493203,468718,247272
5.604648178,18408870,156132,609962,466381,447349,245792
5.614932005,18416302,1701145,7427069,917357,524419,246443
5.62526188,19658831,2159463,10425666,1558526,431773,245183
5.635588858,21108186,1863651,9211649,1241695,491700,247408
5.645969898,22748797,2937330,13794055,2007928,225330,244922
5.656157284,23226338,2351258,9575493,1554185,396555,243123
5.66639051,24219820,1973339,9247706,1335239,449720,244347
5.676685334,24500059,1921514,8626867,1413902,472633,244854
5.686964794,24151110,2350443,11054254,1668768,406735,244532
5.697227303,24221048,2177623,10098481,1504340,422030,245503
5.707563226,24638325,2601673,12390764,1597519,407184,247485
5.717903685,24027104,2317183,10867820,1612327,415524,245216
5.728205588,24508151,1688953,9214828,1629277,378634,245876
5.738474036,24196711,1377599,6482216,696389,425338,245498
5.74875018,24290139,3084794,15702542,2274506,247893,244235
5.758958804,25168513,2814210,13180349,2113058,158473,243716
5.769187351,25462226,1851295,7792676,1252244,376037,241279
5.779577159,24028462,1703690,6708997,944352,332401,248103
5.789895526,23516164,2589672,12189968,1736256,394354,244963
5.800217015,24565809,2086334,11693989,1759684,445513,246441
5.810488996,24484459,2520260,11798633,1760306,473599,245533
5.820795929,24487034,1529432,7022459,1136917,295988,245216
5.831081349,24501641,1522282,7177984,1247663,282480,245485
5.841313032,24366223,1844105,9555611,1334470,485419,243592
5.851522959,24369438,1485013,11096120,2193625,279617,244878
5.861796661,24375862,2772579,13017534,1898268,511037,244537
5.872000948,24171830,2728829,12008375,1468422,526068,242778
5.882275891,24519950,2637357,12435579,1815778,442227,246045
5.892516608,23572042,2783099,12102524,1695264,450577,243976
5.902793303,23489470,2484317,11671393,1611995,431257,245687
5.913076524,23334623,2794761,12848539,1811900,441329,243081
5.923304087,23390167,2958042,12514919,1743300,432515,245538
5.933671598,23684375,2058421,9706100,1404785,491289,247821
5.943998662,23513199,2379656,8902755,1717879,385998,244522
5.954219351,24363719,3676542,17252482,2449844,252246,244378
5.964432451,24266857,2507392,11071206,1687311,514660,244047
5.974748632,24070195,1013330,4776852,1087242,347033,244438
5.985118005,23295917,1729625,8289348,1190805,403700,245748
5.995446487,22226987,2569884,10657880,1643667,438457,245660
6.005791999,23418187,2563688,12005508,1769772,422316,245765
6.01611796,23531102,2271964,10181196,1579371,427207,245982
6.026467618,23674672,2301926,10827529,1559299,452824,248243
6.036853025,23678207,2444691,10645060,1471927,479111,246552
6.047147181,23494295,2528072,11879924,1506723,456373,244946
6.057408443,23104787,1737810,9337504,1381743,293914,242531
6.067638677,23329783,1743975,10081106,1866931,340686,244350
6.077908936,24277111,1881814,8855612,1389347,495688,244962
6.088165392,24371788,2391913,12254058,1808757,426713,244271
6.098466638,24590364,2699956,12690792,1717430,475517,247035
6.108785859,24533196,2821192,12413832,1734184,444049,245492
6.119074364,23624309,2578953,12102709,1744701,478315,245922
6.129357332,23433268,2253489,11134985,1612262,453459,244886
6.139582248,23375588,1877334,8592276,1410890,483897,244840
6.149849031,23454062,2865588,13422812,1898467,210387,244284
6.160077735,24341959,3391721,16361692,2330481,291615,244881
6.17039578,24512174,1707080,8058364,1192758,423059,246842
6.180792761,23782476,877214,5335420,859493,348011,243994
6.191053101,23471375,2611912,12267798,1793892,377097,245546
6.201356159,23425062,2441643,10880875,1530570,514191,245711
6.211677995,23589398,2524116,12074888,1751199,425070,246586
6.221973682,23497631,2410755,11360367,1680621,422412,244884
6.232226466,23449900,2670386,11140718,1760732,402091,245875
6.24257143,23526828,1869168,8783539,1217129,517913,246174
6.252886911,23496976,2479839,10749751,1558250,409094,245200
6.263104495,23568070,2688487,12629578,1679676,269420,243479
6.273394391,24409102,2611726,11739670,1723012,516123,244154
6.283695111,24553049,2993111,12097775,1656208,443109,246323
6.29398545,24507088,2379036,11136173,1614139,475827,245001
6.30441053,23761507,2224348,11049539,1773789,450544,248655
6.314653921,23409254,2335552,10999133,1707619,440861,244330
6.32489377,23362802,2551632,11641846,1711956,419824,245669
6.33529818,23786936,1775797,8328765,1395819,465449,248356
6.345600764,23465870,2023318,10230927,1466047,444869,244537
6.355774941,23852345,2983824,14717595,2449821,211868,242484
6.365958795,24215571,2504559,11789353,1740850,549563,243660
6.376220795,23977105,1846887,7179358,952679,340892,244781
6.386605828,23697112,2188530,10258795,1636268,424856,247215
6.396923189,23575088,2675946,12260122,1711843,447429,246355
6.407340042,23771730,6573505,31146566,1858581,375511,248947
6.417654936,23822213,5959920,28632082,1877818,136098,245376
6.427928581,24478525,6529094,30648563,1945462,127543,245060
6.438218999,24592162,6217249,29360032,1785371,198069,246370
6.448559705,24958358,5390967,28698731,2010286,113478,246518
6.458883227,24736798,5356353,25296097,1846008,135754,245764
6.469136388,25433781,6698416,31706691,1944159,160368,244724
6.4794496,25618654,6798102,32038293,2028414,153901,246279
6.489764383,25549801,6801505,32248194,2046753,137076,245769
6.500034554,25460188,6452730,30632203,2005873,139168,244973
6.510305295,25571531,6662075,31395069,2001291,136796,243826
6.52057779,25484044,5854836,30331976,2023716,139223,245228
6.530887523,25662969,6051630,28507577,1631087,204974,246377
6.541142069,27085006,6882772,34034859,2237242,63464,242561
6.55132403,29167484,7937581,32353553,1578424,152064,244490
6.561635561,27548906,4772002,21675061,496038,368802,244349
6.571931187,24468350,7247373,27116270,1005742,346584,246937
6.582374831,24084117,5148993,24537005,472228,400186,248097
6.592665198,23470175,7356213,36305939,455091,348435,245120
6.602907915,23406534,5256043,24224246,725027,381116,244971
6.613215472,23516203,4689441,21756298,662389,488879,246124
6.623531694,23602232,4548761,19922058,539296,471802,247661
6.633882921,23565571,2999006,14725153,764041,522674,245193
6.644061839,23634159,8790010,37125582,1262332,389550,243176
6.654288657,24353148,3801380,17177408,573730,188146,245969
6.664703114,23613972,2738298,14785196,436165,364636,245289
6.67498084,23485772,4074654,18996338,744447,544226,245940
6.685280642,23530652,4525129,24943440,561811,402893,245221
6.695551998,23493576,5696030,28886476,648771,344852,246474
6.70586022,23488542,5419098,22538119,680672,432579,245179
6.716139652,23451727,8566908,38900087,287568,157604,244510
6.726493645,24340613,4621155,20371340,599679,432389,250384
6.736924772,23688667,6237253,24317881,1027781,464244,244743
6.747132322,23979642,7093934,31910524,1114177,402760,243815
6.757380602,24421169,6872112,27184293,877244,517096,244576
6.767651832,24443455,5178346,24848892,778749,306462,245168
6.777968296,24126806,2323566,11492546,532001,197747,245267
6.788291772,23420886,3852339,19967764,891588,520784,245064
6.79857193,22868321,5841257,27981528,448543,236102,246237
6.808932991,23632340,5011021,28445459,714178,427385,246716
6.819262032,22776809,3349140,15396207,746916,500023,246275
6.829607407,21670963,2353700,12898128,568111,436951,246512
6.839925802,22373103,5743873,27266251,715413,307940,244797
6.850129013,23776848,6257599,28813715,1235138,328719,244601
6.860387091,23768363,5841325,21918307,406501,222769,242920
6.870650375,23398143,2883001,14218902,741688,506747,246995
6.881017899,23656442,4344208,22374035,524488,340120,246146
6.891255928,23418937,3986572,20251528,834731,347635,245273
6.901500488,22474990,4050572,15074689,802709,518633,242883
6.911702897,22133409,4423440,22029275,696339,462728,244110
6.922008619,21564558,3998428,21171506,721509,494254,245452
6.932347904,21771582,3308820,13188399,581145,418628,245212
6.942679749,23197753,6227910,29826934,1595441,409340,245912
6.952900648,23875100,5443993,25871179,727610,371250,243452
6.96311442,24292946,4161714,21115059,823496,356068,244033
6.97341365,23792204,4795806,17182357,682400,330925,248193
6.983919146,22114385,3971456,15639801,696669,245769,247057
6.994171381,21801579,3499505,16536396,656080,524218,241472
7.004397539,21379875,3094755,15919764,673398,436908,244644
7.014746843,21618160,3098184,12918692,836373,561085,246575
7.024997686,21349610,4253802,17161917,564689,413410,245104
7.035292806,21659120,5060146,22887705,411217,234605,245717
7.045585194,22258301,3582301,20885260,747687,320544,244158
7.055763669,23262885,3664756,16025450,706245,353517,243902
7.066003761,23340326,2651865,15211912,680112,427423,243945
7.076399268,24156666,3039698,13988834,663219,190115,246636
7.086665395,24494922,4184682,20821054,959138,352637,245124
7.096897287,24252940,3298429,19386922,832723,500980,244592
7.107187279,23521952,7043121,32001086,286455,217803,245742
7.117457743,23416657,4830204,23458617,679003,237202,245398
7.127755963,24152063,6029967,27078599,674728,224737,246636
7.138140784,24732614,5971126,27086211,578250,218301,245978
7.148325391,24300930,6991209,33757191,791635,388429,243620
7.158573215,25213082,5896055,24702345,920771,725433,244667
7.16887328,24425169,2050672,16253033,877837,599191,244600
7.179134673,23319983,1229472,5297561,474404,342878,244256
7.189401616,22430851,2816918,14723208,518145,382489,244009
7.199680016,23123855,3752731,16956148,721494,362814,245449
7.210025246,22671153,2563330,13807643,543182,379506,243491
7.220264447,22884655,3104565,16058649,573121,332544,243759
7.23054757,23462569,4696430,23879716,568829,202870,245938
7.240862371,23469765,2447917,11484183,386844,293205,245455
7.251144048,23994633,8367568,37216239,256034,232803,246322
7.261469809,23723421,2396563,14969121,956926,400861,244153
7.271785982,24451353,4125351,17752327,935812,590423,247267
7.28214334,24125919,3597057,18308602,605198,444359,245528
7.292371491,23312277,1388159,10433324,763296,580234,244095
7.302647247,22496552,3808089,18055560,618698,487422,246180
7.312947844,22337733,3331181,17650071,522698,366556,244546
7.3232151,23460376,4229941,21447844,918094,458323,245051
7.333473448,22967835,4178195,14744400,644617,417466,244163
7.343701845,21772254,2191152,10943086,409750,245755,243121
7.353943009,23260980,8823196,35531087,791124,305359,245003
7.364125995,24122995,3457986,17273626,1135369,503716,242727
7.374408177,24511276,1898899,8789216,498374,258511,246305
7.384869493,21718001,2708744,9355745,362534,286996,245303
7.395134379,21676170,4231635,19972712,561920,304511,246129
7.40545921,23382256,4568627,19101082,854374,333930,245678
7.415708234,21849313,4680566,19860311,463988,530822,243739
7.425952895,22086427,3257646,12391241,682989,518433,244857
7.436253616,21290902,2455191,14350304,547102,512364,244896
7.446549333,20553550,2523995,13357447,488105,328897,244713
7.4568337,22248154,5117264,22612499,636883,277561,244701
7.467063664,23259551,5237536,24997749,1035293,504653,243928
7.477307536,23249181,5132900,15556047,891952,574886,244349
7.487582147,22837994,3379671,15954589,624935,499858,244770
7.497910029,21621064,3052168,14231858,549451,399190,245110
7.508182208,21446144,3538860,15434760,578136,381217,243330
7.518484815,21361504,3593249,16209287,585410,369936,244980
7.528792838,21345003,1968825,12234021,763777,444940,244483
7.539022327,20719330,3172230,15545525,589610,414943,244067
7.54930713,21285670,2249730,12283762,598452,513990,243557
7.559495997,22452528,7874831,38155928,695422,585370,243215
7.569817483,23953426,8276000,38789140,518667,277467,246038
7.580073164,23627864,2896798,13859267,285765,207808,242676
7.590364781,23553192,3872552,20321014,558394,416613,246738
7.600740457,23488287,1338034,11309129,707552,426285,246132
7.610987725,22995804,1830326,8204395,700730,511005,245004
7.621249534,21440119,2617744,11615790,753698,459950,243677
7.631505242,22300908,4140793,18450848,429713,239688,245520
7.641792729,22429276,3449596,14202023,481173,394954,244449
7.652106787,22356253,1584346,10019883,450286,297699,244810
7.662507318,21168404,2688100,11764336,636062,597360,245664
7.672711061,21925719,5612954,28451735,1046928,356663,235484
7.682935094,23928363,4901995,22606552,744640,410001,244301
7.693204198,24447421,5798222,26805088,471699,379129,243602
7.7034818,24472400,5568210,25733599,646460,479757,245054
7.713778297,24446295,5433653,26170116,648078,516531,246355
7.724099578,23533586,4514580,18480192,675519,524935,246457
7.734433546,23585820,3949138,15186433,770986,604000,247534
7.744749552,21387649,1450005,9261433,965644,689113,244631
7.755149157,21106056,5436476,27744552,535033,504949,247843
7.765474685,22194536,9196274,44171918,312707,222683,244359
7.775670045,26274441,1853935,20468978,884405,314338,268236
7.785953899,28094016,4665256,43383766,435200,163356,286060
7.796209334,24363974,7406680,48054797,205985,90031,244213
7.807043213,33399473,8217750,63409647,496324,112061,347662
7.817427378,3936002,5454114,9773453,3609383,885105,1039215
7.827755978,6421340,4736523,17623668,4104588,701299,1071287
7.842951363,81280121,7373683,92212577,5993140,1448102,1811612
7.853463938,6721519,4553473,5819601,4522100,1058427,1086375
7.863963614,7081431,4350732,92200176,4027720,981269,1055494
7.874609166,19011021,5087688,12119228,4726450,1231079,1192210
7.885102324,76898011,4884148,80474481,3150403,772781,769891
7.89550499,55480229,3610602,50386534,2391871,528497,572897
7.906038852,78622570,5272605,85319747,4224270,790549,803868
7.916318103,3834336,7763130,36315099,8221716,871581,1063120
7.926516316,36440273,3449615,35454068,2276462,552674,357742
7.936750834,24231141,4091831,24703140,529970,400509,243821
7.947033912,24547781,3129304,20219504,571131,466650,245678
