time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010172462,24021292,mobilenetv1,2733453,13228346,1112226,526984,242725,2699047,0,0
0.020424647,0,mobilenetv1,0,9777533,1012087,532702,248305,3572858,3493,14516
0.03063359,27633044,mobilenetv1,2134156,11674939,0,0,283233,2329367,9664,24270
0.040865784,24643691,mobilenetv1,2289652,10934158,1325582,505675,247239,0,1535,25229
0.051107881,0,mobilenetv1,3123964,15463163,1445427,563921,244677,3117146,26644,0
0.061340231,24395977,mobilenetv1,0,0,0,484314,245224,2796216,13940,17780
0.07155726,24365455,mobilenetv1,3030568,14267322,2198126,435955,0,2513213,11292,18866
0.081823026,24581115,mobilenetv1,2686180,11609036,1579135,521762,246213,1941616,0,0
0.092097117,0,mobilenetv1,0,10715689,2043870,476380,244808,2997481,10405,13892
0.102390139,24584178,mobilenetv1,3213382,15126868,0,0,247579,3361870,15161,21221
0.112677112,24460359,mobilenetv1,2821292,13212412,1861903,585698,244635,0,14487,20474
0.122964234,0,mobilenetv1,2709469,16767244,1911379,527608,246246,3371338,5043,0
0.133268971,24415506,mobilenetv1,0,0,0,511930,246053,2910573,13553,22746
0.143499441,24397639,mobilenetv1,3383221,16100837,1451984,678741,0,3087615,17675,19762
0.153711012,24427266,mobilenetv1,3136040,14774429,1920439,509091,243521,3176559,0,0
0.163972302,0,mobilenetv1,0,14789895,1846192,475023,246805,3139312,11051,13380
0.174418546,24914920,mobilenetv1,3077338,14413397,0,0,248972,2879347,13204,19603
0.184694064,24521077,mobilenetv1,3049081,14329882,2086319,466296,244971,0,17309,24659
0.194893716,21219289,mobilenetv1,4527140,16528432,1749814,513902,248085,3141821,5465,13699
0.205123569,24352467,mobilenetv1,0,0,0,541744,244553,3144862,17005,23110
0.215365324,24374138,mobilenetv1,2975670,13855105,1530702,560001,0,2264472,11449,17683
0.225574749,24427823,mobilenetv1,3617059,14426099,1939209,485415,243864,1638317,0,0
0.235822816,0,mobilenetv1,0,13208962,1986872,493391,244463,3264847,12287,21623
