time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010246949,24197931,mobilenetv1,2123284,10363549,927794,458677,244813,2178106,0,0
0.020622301,0,mobilenetv1,0,6702510,1039021,554772,250440,3578093,4846,18620
0.030777509,26889160,mobilenetv1,2168293,12031947,1492167,0,274974,2863913,8737,19645
0.0410093,24681174,mobilenetv1,1849191,8806973,922407,526560,246055,0,0,35552
0.051306419,0,mobilenetv1,2161675,15457024,1660989,591245,247438,3696223,11961,0
0.061769333,24820402,mobilenetv1,0,0,0,601499,248973,2520483,14797,19170
0.071965015,24325488,mobilenetv1,3092977,14575433,1719768,649079,0,4167501,11809,18761
0.082211253,24511744,mobilenetv1,3009988,14616091,1972409,500245,244845,3251510,0,0
0.092480041,0,mobilenetv1,0,15181230,1895717,496953,246426,3149596,10944,17140
0.102831124,24817574,mobilenetv1,2659055,12553953,1804619,0,247557,3522256,14473,20701
0.113046278,24407924,mobilenetv1,2880080,13490000,1865254,503532,244073,0,0,22455
0.123310429,0,mobilenetv1,3095563,16408441,1837334,499207,243863,3026566,14763,0
0.133572375,25503719,mobilenetv1,0,0,0,454521,244994,3465593,16287,25440
0.143799154,25127888,mobilenetv1,2921921,13716311,1544586,667093,0,2711995,11066,15581
0.153985221,24374801,mobilenetv1,3898510,14795224,1921263,462271,242588,1729349,0,0
0.164210717,0,mobilenetv1,0,10035558,2002176,520802,243036,3370255,11851,21802
0.174446778,24655022,mobilenetv1,2675678,12629969,0,0,245874,3040804,14053,21252
0.184725745,24837079,mobilenetv1,2117391,9932374,1663933,272653,244571,0,6955,22273
0.195090546,21995839,mobilenetv1,1975451,13185319,1679341,521480,251872,2818745,17734,15491
0.205352467,25504234,mobilenetv1,0,0,0,479985,244342,3158584,14596,22576
0.215561814,25359017,mobilenetv1,3830913,17690610,1895418,619183,0,2357252,14586,19981
0.225817936,26006412,mobilenetv1,3111943,14916928,1904910,550345,244269,3306970,0,0
0.236009798,0,mobilenetv1,0,16295769,2422665,413653,242490,3536051,12529,15192
