time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles
2.177737421,6990691,178584,9635501,163330,0,70071
2.187950586,5961483,152467,8256395,150131,0,59755
2.19819661,6337217,151633,8249674,165699,78464,63555
2.208445892,6498247,152992,8259270,150055,71064,65649
2.218650534,6051889,138303,8314679,142928,69091,61068
2.22881019,6699874,0,0,202702,48216,67152
2.238987033,5775475,143961,8260893,156390,76105,58827
2.249222548,7330873,152230,8017901,149435,79688,71988
2.259558203,6480950,172692,8592835,153584,78097,63242
2.269783313,5757456,151389,8249317,154940,66838,0
2.280007549,7152753,178770,9636234,164162,85008,0
2.290270298,6144162,143965,8265885,156487,68829,61869
2.30054077,6422617,0,7163042,174610,79365,64377
2.310789979,6768644,160390,8635628,158720,98201,67845
2.320949867,5883421,176692,9625206,0,38488,58971
2.33110167,7950825,163151,9556327,163693,82249,80212
2.341331434,3585606,91403,4205121,89088,48762,0
2.351577061,6912510,178248,9633054,180395,71219,0
2.361811402,6916470,174249,9641039,167626,80888,69425
2.372016365,6325347,0,8250607,153724,71911,63399
2.382239088,6567504,0,8222333,165750,80134,65827
2.392522197,6091131,152809,8050634,152671,59381,62703
2.40281324,9253456,201378,10995257,185449,0,91100
2.412965019,5609198,151664,8251361,156680,45888,55985
2.423140372,5582551,152556,8254372,141035,65362,0
2.433344018,6359022,155362,8398779,160094,84555,0
2.443520808,6783583,155113,8763074,166136,70178,0
2.453721794,7844333,200195,10369374,197188,79050,0
2.464028499,6400962,154106,8264503,176074,68839,0
2.474335029,6926103,160013,9316509,168519,81557,0
2.484644647,6958344,171871,8577264,164322,84820,66650
2.494906809,0,151689,8251638,152991,64270,58618
2.505101417,0,186934,10675453,205133,44916,68054
2.515380007,0,154985,8514666,171579,94192,72582
2.525847425,0,169584,8344122,171740,88058,64893
2.536177603,6662905,110098,8619921,153946,68856,67082
2.546437166,7187889,0,0,182710,75389,72047
2.556654972,7221321,194263,9638643,182655,88523,72499
2.566860671,6138709,151466,8250377,161335,82641,0
2.577132158,6178261,154496,8268565,146501,73266,60709
2.587418321,7227685,150877,9178284,172628,82336,70976
2.597586195,5955419,0,0,191198,40891,59695
2.607776246,7369202,163608,8592143,155711,87184,75136
2.618117534,7582565,163430,9364954,162007,80429,72998
2.628324217,6358785,169931,8532565,179732,75514,62823
2.638528257,6067113,151510,8083195,154433,69192,60559
2.648791379,7359179,0,0,190465,87746,74849
2.659015207,6696878,165057,9049623,170807,73782,66335
2.66924521,6244538,152493,8255446,145062,0,62297
2.67956782,6184264,152572,8255573,149231,0,61986
2.689732201,6320535,178644,9637472,176401,0,63353
2.699935218,6908286,177183,9627839,167625,0,69244
2.710146633,6330130,151595,8251007,144971,0,63448
2.720355143,6077853,153550,8261648,142886,0,60921
2.730577642,5976180,152495,8253846,147495,0,59903
2.740805936,8155157,201755,10998941,204988,0,81742
2.751006135,6347217,154321,8267966,166196,79594,63907
2.76121631,6620396,153660,8263334,162999,80363,66394
2.771496373,0,50207,2748040,48554,34385,25621
2.781722858,0,0,0,0,0,0
2.791965766,0,25865,1376932,29359,14054,27019
2.802269034,3698472,85268,5554822,119803,31300,111863
2.812613796,3889319,0,5374043,106867,40313,116951
2.822906981,0,0,0,0,0,0
2.833128263,0,0,0,0,0,0
2.843339288,2977981,0,0,93306,35339,30534
2.85355782,6174876,106904,8390138,167507,73074,62440
2.863840035,6480771,169400,8500070,0,67015,63728
2.87409149,7551774,177718,9630008,214771,78970,75694
2.884303937,7305392,152350,8255670,148785,0,73224
2.894581867,5860450,153163,8259636,155205,0,60003
2.904735308,5339318,152727,8257205,159831,51118,54327
2.914948727,2993824,76910,4131486,76196,36485,30141
2.925180599,0,0,0,0,0,0
2.93537483,0,130185,6899679,111427,45334,47723
2.945581301,0,0,0,0,0,0
2.955781898,4210252,37392,5431228,103362,52795,43436
2.966035043,6366709,0,8761280,155152,76440,63884
2.976304742,6796398,193743,10972787,148424,91726,69954
2.986490112,6102376,176916,9627187,0,68580,61538
2.996660113,5834497,155992,8277584,170532,68711,58575
3.006945611,6356038,150805,8245211,156349,81991,0
3.017324329,7514868,158929,8290949,171974,73415,73678
3.02764282,0,156411,8277211,159276,75368,62900
3.037887256,8244582,186688,11393152,207278,96388,85215
3.04816016,6235335,153675,8265011,0,71135,65217
3.058376884,6394799,152618,8255384,0,75779,66883
3.068640953,7019777,154028,8264008,156391,91627,73264
3.078964521,9248679,184506,10866068,179127,54186,134134
3.089338402,0,17809,136086,9643,3088,3694
3.099686378,0,0,0,0,0,0
3.109874553,3346165,71275,4136994,88828,43184,39936
3.120069735,8111330,0,8142081,179634,94214,81304
3.130282991,6757870,161198,8137256,152911,86409,67736
3.140518517,6852467,154274,8265588,163460,88220,68883
3.150748868,6733674,152746,8257586,156657,65400,67392
3.160968488,7572857,164685,9736404,191994,73418,76597
3.17123953,6448693,0,0,154659,91470,65780
3.181549811,5625980,0,0,146764,62556,56172
3.191753571,5152131,0,0,154802,36595,50729
3.202116325,6116670,157279,8492735,178916,79406,60618
3.21250537,6249389,156811,8277336,149192,71911,59287
3.222734688,4977887,106212,5914942,119742,53856,53555
3.232959158,6226561,148049,7957981,164798,72418,69017
3.243194341,7287420,184056,10308791,163659,81778,74919
3.253420842,7385968,180630,9646073,198287,86648,77578
3.26371451,5991096,150642,8247512,152268,0,63722
3.274007943,6460597,156819,8277185,159114,0,66184
3.284158799,5112863,136250,8163674,152251,21976,54280
3.29434976,8784011,194689,9721561,179208,83451,0
3.304592876,6727453,150007,8251841,153283,84750,66791
3.314806408,0,0,0,0,0,0
3.325014219,0,0,0,0,0,0
3.335226367,2072814,0,2741449,51335,24276,21680
3.345422184,1956432,0,2747794,53241,32731,20462
3.355612263,5711043,196659,8287193,147608,62679,59728
3.365849178,7905578,178614,9634557,0,107257,82686
3.376003631,5986642,152161,8255537,0,69483,61664
3.386178493,2473363,74925,4119225,0,18759,25260
3.396429068,8692307,207162,11029458,232583,118138,86866
3.406645853,0,152282,8255538,161339,76783,63799
3.416932246,0,152835,8258304,150237,72945,62883
3.427201476,0,152676,8256731,158564,82195,65125
3.437425291,5811974,79116,8247306,139775,64675,60669
3.447739182,7609705,0,10013497,187805,88646,81209
3.458065432,5393370,0,5850529,117891,70295,54794
3.468271034,1161636,0,0,40264,19627,36917
3.478613541,6903274,205854,10620904,196549,53787,206285
3.488972677,5714107,142742,8067645,159171,37881,173100
3.499375673,4171405,120073,5727344,115095,54658,0
3.509625294,6046373,155280,8267241,142677,80451,0
3.519925103,7782741,197256,11019360,194473,84802,78237
3.530181015,5947704,0,8277572,146158,69268,58543
3.540409227,5889388,0,8362006,143534,70314,59032
3.55065551,6243425,168075,7667541,149016,73656,62580
3.560906974,7739448,182916,9654399,0,97722,77574
3.571144642,9791839,234593,12411462,212088,96431,98034
3.581479933,5881642,153714,8262467,136759,49599,61521
3.591742961,0,49727,2745838,46434,29165,31353
3.602051281,6912146,106041,7788173,163992,82924,70269
3.612312965,7541569,0,0,176265,83204,76623
3.622493274,5878317,160551,8646885,151543,69626,61483
3.632770789,6625949,160617,8993333,165706,0,70113
3.643021805,7592429,174046,8918420,171517,75345,80680
3.653273612,7168138,23305,8257484,147232,83166,74662
3.66356037,7237416,0,10412160,210268,63849,76551
3.673742161,6580137,0,9820340,177548,58867,68784
3.683925682,315193,0,419639,9577,3888,2480
3.694191013,5787604,0,5507640,101811,50539,58840
3.70441812,6145414,153393,7808534,156700,77771,64276
3.714616319,5894304,132851,8047725,0,71781,62443
3.724847961,6141277,149239,7650044,161612,98172,61658
3.735118085,6523034,173677,9058230,179965,88070,64415
3.745386607,8098202,175059,9628151,190771,103104,82466
3.755650934,0,153380,8262439,152638,54829,55947
3.765862862,3421583,134333,6952691,144634,28656,105553
3.776230373,5946452,171888,8083726,186041,53978,179131
3.786664805,6224461,177257,9524618,176936,60416,139889
3.796922544,558507,173281,9603289,197382,81199,83292
3.807116579,0,121105,6845384,133804,62758,56534
3.817336496,0,0,0,0,0,0
3.827553461,0,0,0,0,0,0
3.837775468,0,0,0,0,0,0
3.848033942,0,0,0,0,0,0
3.858239134,0,47708,2733903,44512,27181,22151
3.868505044,0,0,0,0,0,0
3.878659265,0,0,0,0,0,0
3.888917189,0,0,0,0,0,0
3.899236353,11133141,92941,13697446,218109,87251,112103
3.909452398,3043998,0,4106877,73873,32325,31838
3.91969116,6002330,0,8225891,146313,70164,62779
3.92994486,6149775,0,8234642,143367,68753,64320
3.940143714,6994674,0,8544979,174096,83681,73158
3.950372741,6971301,153871,7669978,153066,80274,72913
3.960676531,6160920,139383,8193649,159409,17725,81950
3.97103303,4856058,144105,7830436,148818,39946,144497
3.98148827,7098532,271700,10291606,198287,81748,200119
3.991738146,5713363,162060,8375447,178148,83316,88985
4.001995996,5965032,147255,8157521,146396,81033,69882
4.012255061,0,149539,8234010,145589,68107,58826
4.022479026,0,148762,8233672,149507,67833,59299
4.032680974,0,172225,9598216,181274,88572,72254
4.042875039,0,147330,8226551,143963,73485,59155
4.053112429,6548716,143923,8236583,163709,82741,65294
4.063336832,6585556,0,8225451,143254,89723,68882
4.073484274,5082849,0,1004319,151039,35870,51466
4.08364547,6751624,179621,9319006,188810,68004,67673
4.093862958,8530303,153730,8263366,165393,84636,86266
4.104187054,0,148618,8233335,148873,76900,66322
4.114437884,5786109,136129,8230576,153323,71140,60449
4.124633272,6955462,203547,9925832,171680,82471,72747
4.13484979,6122324,149246,8236379,0,71443,64035
4.145070958,3287043,76783,4129771,85011,23651,33932
4.155280354,6264219,149208,8236171,148856,77873,0
4.165507935,6870406,150850,10010599,184410,74851,72564
4.175683794,6231165,0,8129859,166262,73557,65581
4.185927926,6275532,154603,8151914,64139,82911,65846
4.196318248,7048305,156537,8454503,226603,82522,73266
4.20653943,6738077,168641,9399186,174196,0,69218
4.216759436,7199791,166497,9606029,182213,0,73588
4.227042665,6091523,157336,8243673,156132,62942,59404
4.237251482,6299970,150192,8241773,159286,74425,0
4.247523918,6691232,143346,7503878,131774,82624,69556
4.257785752,8690207,0,8190382,177985,73742,89472
4.267934239,5120829,0,0,157941,32027,53559
4.278121321,5641686,0,0,150133,57937,59007
4.288355809,7088119,196528,11090818,144472,81660,71491
4.298562794,6001667,148398,8231604,0,61868,60158
4.308814088,7197217,178875,9636521,192127,85489,72476
4.319262764,0,151971,8251287,165180,74128,63650
4.329597216,6227019,73752,8234364,153539,77385,62844
4.339817478,6239564,0,8230958,157342,66852,65263
4.350052278,8120524,0,9592491,186978,110163,84935
4.360215589,5251956,0,4904174,166302,45960,53259
4.370404527,5848800,130655,6230977,187431,59392,62496
4.380881257,7160769,150844,8432986,148474,91616,68149
4.39113265,6442407,152770,7971211,158043,86349,65833
4.401422803,0,96999,5281850,89511,39466,37692
4.411604703,0,0,0,0,0,0
4.421799753,0,51692,2997513,65807,36367,24990
4.432039236,6129855,143463,8494759,164365,74075,64890
4.442328711,6483972,145733,5760363,165520,81232,67589
4.452600809,6464603,148924,8173594,155027,67055,68062
4.462854152,7341308,195055,10959644,214974,78475,0
4.473095693,6425827,130188,8070290,149968,78049,0
4.483450933,6875916,164326,8380870,160659,80712,0
4.493675022,6166566,147751,8226131,158934,68454,62494
4.503879825,0,146424,8221187,144662,65539,58570
4.514185183,7047113,142784,9384722,169415,80868,70460
4.524433066,5807121,0,0,138573,62643,58207
4.534665335,6601072,160735,8379895,151818,92803,68025
4.544939441,5199034,148082,8232839,0,47898,53323
4.555092843,6415651,172624,9604046,0,60909,64307
4.565272908,6306773,146685,8221577,0,84622,63215
4.575546886,6590869,149050,8235755,150317,70927,66496
4.585848795,6291885,146917,8221277,157324,74168,55536
4.596062208,6040040,149961,8243117,146248,67847,62087
4.606282871,0,172221,9597980,174381,76046,72912
4.616503413,0,149745,8562221,157997,73336,66693
4.62670376,0,143790,7883857,133391,75012,62536
4.636971751,4434040,138798,8225722,147668,65378,57712
4.647144221,5125876,0,8310156,153080,31373,51379
4.65736364,8692420,189872,9712504,191963,96169,88325
4.667689797,7117759,147393,8293488,157842,0,74263
4.677917802,6211424,148804,8473649,154918,68774,66390
4.688180862,6079742,147642,7993894,150473,71582,0
4.698397568,6398526,163944,8755687,163375,79244,0
4.708681939,7305485,167117,9596466,182129,89378,76340
4.71892098,6275571,0,8522876,157161,74344,65638
4.729220558,6028801,156875,8328675,103670,71048,63056
4.73937629,5831646,148503,8232152,209658,59157,60992
4.749605211,6613678,173609,9610685,177406,0,69172
4.759818824,6807524,150838,8247005,165406,0,71202
4.770036985,5661597,146900,8222146,144731,56777,59235
4.78026081,6041801,151252,8251294,150370,71808,40107
4.790495242,6119376,133243,8154011,145088,71774,61482
4.800708784,7197564,558728,3094947,174657,93859,72145
4.810980657,6749447,146754,8220653,0,77484,69606
4.821230442,6419827,147566,8226766,0,91200,67026
4.831378204,5000210,146528,8221888,0,32680,50118
4.841540792,6626065,171467,9592827,180312,33983,66413
4.85178104,7511059,152682,8252685,162345,82382,75823
4.86205792,5993542,150735,8242017,164359,74455,71123
4.872356385,5992041,114393,8228475,150598,68058,62756
4.882558088,6120330,0,8318103,154141,66763,64016
4.892812817,7989486,0,0,203291,84584,84836
4.903087727,6104087,139261,8470642,273235,65360,63489
4.913314259,7094043,146455,7835401,122884,82963,74572
4.923551682,5462111,152276,8480187,154277,34868,54964
4.93375789,6720323,165782,8718923,163238,54717,67691
4.944082631,7941309,165003,9601427,191683,95190,88244
4.954392794,2506044,0,2737619,53631,29778,25119
4.964635082,0,0,0,0,0,0
4.974883356,4734034,0,6085868,116618,60023,50619
4.985128698,6072668,0,0,139401,68580,63674
4.995367653,6243550,158649,8653101,156939,72730,65048
5.005622632,7685303,184878,9641560,0,106715,79372
5.015858782,5931468,147289,8225427,0,72485,62039
5.026055866,5835968,149439,8236590,163944,68212,59959
5.036242861,6356606,150269,8242038,158429,89804,62650
5.046552983,6191902,148756,8234523,151884,67909,53786
5.056784165,0,180186,10731723,195297,85282,79780
5.067007665,6918495,259274,8565009,169219,85798,69220
5.077215874,6037312,65348,8502543,158057,69570,60844
5.087429684,6090822,159416,8321084,173295,74849,63351
5.097703096,6629419,154758,8234552,150847,0,68260
5.107927348,6194692,171034,9588842,171692,0,64792
5.118099297,5432869,143044,8226240,155130,29029,141080
5.128406674,5206638,207647,8266516,158819,33555,155524
5.138731037,5801129,137581,8099443,150318,67639,175477
5.149115526,7419800,183561,9648479,206295,57138,137383
5.15933061,7345258,174404,9614231,183991,0,79874
5.169568904,6386899,149063,8235817,165594,0,64017
5.179827433,6253941,151215,8244724,152427,75307,63466
5.190063079,6577510,148063,8230872,159132,77399,0
5.200299137,8011148,173666,9606191,188324,74054,0
5.210627,7387428,151418,8449685,163783,81774,77254
5.220964742,6219224,0,7231124,141298,62755,63030
5.231123568,4994554,0,0,144277,32986,50091
5.241323434,6060770,0,0,154643,82188,60077
5.251653572,7572590,178630,10007256,215243,95112,75904
5.262048123,7145809,150124,8239333,161870,61543,74422
5.272277425,5937063,146450,8217658,156824,81087,63063
5.282501342,0,146328,8219912,141221,72960,61490
5.29271202,0,170849,9592061,177098,75125,72039
5.30293842,6851025,145778,9974368,177912,79980,72038
5.313177092,6712615,150322,8337062,286160,85058,69782
5.323343541,5059265,146631,8220750,0,38993,51822
5.33350385,5547869,136213,8037069,0,60083,56364
5.343741291,8681145,199743,9866037,207617,111487,86257
5.354083104,5993385,150975,8237291,165625,64869,60135
5.364311607,6102536,137446,8297184,156580,75588,61230
5.374513379,6212609,0,8282407,157675,76305,62271
5.384778101,5896063,0,8278183,147302,64570,59096
5.395009521,8387898,247859,10676160,210627,93644,87198
5.405266745,7163258,158803,8292240,0,93282,76089
5.415549388,6333636,164308,8302098,0,72652,63219
5.425719499,5875671,158790,8279649,0,73137,60357
5.435906024,7743118,179671,9628600,176757,98702,77613
5.446146209,7593481,160329,8289092,176711,65785,76600
5.456431111,6763297,140408,8286217,153464,69693,67674
5.466644922,6819693,0,8301035,156663,72616,68355
5.47686863,6302167,0,8291496,173763,73249,64133
5.487133599,8487307,259918,11416761,193217,98788,87024
5.497331679,6935235,163029,8305006,183178,89086,72535
5.507539669,5520331,160333,8289536,140304,51941,56887
5.51771747,5386813,160464,8292942,154111,46633,53746
5.527913133,5893905,154924,8300779,151033,76045,61399
5.538193981,8078865,228184,10285018,165797,82213,84499
5.548461042,7147267,158174,8279719,0,71955,74752
5.558802939,7275522,161829,8579787,0,71886,77378
5.569044923,6794585,160564,8263008,208042,68437,71016
5.579290139,7936967,183907,9404669,189167,80047,82004
5.589557638,7965911,172373,9656687,184879,85357,84181
5.59982698,6295558,0,8279084,147749,83082,65847
5.610008091,4989441,0,10163031,156785,35984,102132
5.620386429,5817284,123782,8153240,174889,53570,175101
5.630791441,6667059,214550,10850649,218905,77383,168646
5.641136307,0,174875,8629930,154433,80276,77125
5.651416845,0,162751,8294039,152406,82959,68159
5.66162589,6172906,144856,8287613,156323,72577,62287
5.671893384,6346254,160350,8271688,162799,66888,63611
5.682103031,3084166,79857,4145283,0,33639,30914
5.692277955,0,0,0,0,0,0
5.702473798,0,0,0,0,0,0
5.712704348,1850929,54279,2767839,0,25780,19358
5.722910828,5212362,160377,8289179,0,53527,53143
