time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010191357,28605191,mobilenetv1,2053240,10936042,1371823,362760,242496,2661171,0,0
0.020401542,0,mobilenetv1,0,12875138,1434194,395403,246399,3333340,9051,23377
0.030574722,31825871,mobilenetv1,2561003,14142905,714705,0,268652,3179303,10929,25435
0.040804721,29546424,mobilenetv1,2642418,12314303,1543736,668427,242674,0,0,35729
0.050985328,0,mobilenetv1,4285213,22160259,1549474,643848,242055,3182459,21748,0
0.06121454,27464022,mobilenetv1,0,0,0,322414,244278,4279143,17324,23767
0.071403814,28397288,mobilenetv1,4497633,21139760,3071177,91899,0,3490050,19553,29564
0.081596885,29483245,mobilenetv1,5144604,24863121,2804520,219176,243538,5637742,0,0
0.091785103,0,mobilenetv1,0,20352472,3115760,190297,243499,5170725,20440,25289
0.101986999,30810455,mobilenetv1,5107224,23934518,0,0,244910,5038009,23421,31559
0.112179109,32581571,mobilenetv1,5697397,27020514,3186401,213830,243404,0,18407,30639
0.12236418,0,mobilenetv1,5597249,27472370,3274181,247771,243496,6055430,0,0
0.1325415,34369212,mobilenetv1,3920306,51631572,4091520,208888,247158,6044915,24325,32630
0.142735637,34496296,mobilenetv1,5644467,26489117,2695580,170224,0,5345909,27950,34651
0.152923732,34549618,mobilenetv1,5801605,26544834,3363268,285949,243876,5556113,0,0
0.163106381,30937574,mobilenetv1,3286597,33619731,3096569,293367,250238,6034473,25760,27784
0.173291645,34479577,mobilenetv1,6262518,29397512,0,0,244505,6014027,24732,36332
0.183487981,36196820,mobilenetv1,6036241,31289702,3364943,388363,256022,0,19152,33088
0.193677151,0,mobilenetv1,5339467,26169631,3357955,259084,244130,6029794,0,0
0.203857912,34351368,mobilenetv1,0,0,3724155,269015,243852,6033721,24261,34747
0.214043821,38591279,mobilenetv1,5976051,35484835,3870262,0,0,5336086,23490,35170
0.224235069,34495267,mobilenetv1,6085512,27955575,3375930,233920,243822,5245397,0,37469
0.234418006,43577952,mobilenetv1,3726426,51612715,4130856,410339,319407,7735510,17668,10267
0.244611599,34498892,mobilenetv1,6789117,31459663,0,166565,244197,5853434,24529,34132
0.254789274,44566365,mobilenetv1,6179758,41418371,4288216,508338,312298,0,14922,33703
0.264980926,0,mobilenetv1,6056210,27140304,3297242,236260,244199,6016847,0,0
0.275164553,34202222,mobilenetv1,0,0,3603371,253822,243956,5730115,25893,35754
0.285347282,44934077,mobilenetv1,6058909,44102423,4846252,0,0,7481181,21558,36940
0.295534543,34491862,mobilenetv1,6172600,28414553,3361308,219519,243677,4900595,0,32449
0.305726382,43665288,mobilenetv1,3410937,49185763,4030940,506698,320634,8115493,14235,9018
0.315913357,34463653,mobilenetv1,4739907,22245735,0,432632,244112,5819373,26105,38635
0.326212049,41463517,mobilenetv1,6576658,42543887,4135972,336789,0,0,13506,35359
0.336419442,38255746,mobilenetv1,5012881,26849878,3804571,341672,283079,6636906,4153,13093
0.346571209,28810242,mobilenetv1,0,0,3101611,300362,243232,5811964,25749,40231
0.356759452,59590558,mobilenetv1,6189495,61244740,3725168,0,0,11324375,20867,34080
0.366944836,34495250,mobilenetv1,5673076,26787879,3438770,248495,243525,5292966,0,48152
0.377106066,46955677,mobilenetv1,3704589,68735435,4421157,300849,343155,8543015,9904,1573
0.387352542,72627575,mobilenetv1,4355268,61532587,1436905,1242787,511074,11118541,26039,31390
0.397518905,84580431,mobilenetv1,7438037,89824966,1614627,638995,0,14340744,23915,35204
0.407728009,34560239,mobilenetv1,5130335,24360160,3219305,308888,244195,5899717,0,37007
