time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010175588,29582733,inception_v3,3026343,13912695,1262507,475115,237140,2460326,0,0
0.02036501,0,inception_v3,0,13671431,1770245,502053,246020,4875344,11947,42362
0.0305703,32594400,inception_v3,4923818,23360462,0,0,264485,3158446,14579,32855
0.040761049,29440647,inception_v3,4668759,22178228,2542962,464957,242667,0,4177,29098
0.050969983,0,inception_v3,3241572,18514412,2163844,604058,242055,4365664,0,0
0.061184723,28804827,inception_v3,0,0,1999049,607167,242142,3338846,20106,27899
0.071346504,29808528,inception_v3,4607949,21841404,3061944,133829,216726,5502995,19835,29977
0.081523887,30239013,inception_v3,5277287,23402198,2739702,315081,243591,4133255,0,0
0.091697874,0,inception_v3,0,28087663,2942832,250416,243172,5195988,22207,29880
0.101882408,36764843,inception_v3,5686106,26834133,0,0,273532,5027900,25365,33933
0.112055502,33032054,inception_v3,5858458,27821543,3133848,271232,238813,0,21600,32598
0.122224843,0,inception_v3,5131665,27410686,3254084,281676,243631,6179079,0,0
0.132421375,36510831,inception_v3,0,0,4058693,259022,257621,5890343,26042,30688
0.142618763,34535978,inception_v3,5946989,28538148,3159452,0,0,5336038,29568,36854
0.152805263,36106046,inception_v3,6388010,28766425,3476529,282028,252835,4165000,4952,13438
0.16295562,0,inception_v3,0,33529816,3657355,279243,262568,6088209,20023,10082
0.17313543,34451202,inception_v3,5995423,27911712,0,549879,243962,5665092,27676,36546
0.183290754,34384741,inception_v3,5821405,27442100,3346125,304130,229688,0,20953,32615
0.193471227,0,inception_v3,5653775,24958915,2892434,540970,247366,5172622,8738,15791
0.203655967,34025979,inception_v3,0,0,3128313,267303,244084,5531668,26045,32013
0.213845307,33470524,inception_v3,4849414,22636996,2842109,0,0,5655861,24478,31008
0.224034316,35895834,inception_v3,5849735,27436994,3365026,311904,250946,2714346,3426,30457
0.234216918,28987160,inception_v3,6165652,28856030,3079895,312699,247713,5718143,7831,14803
0.24440135,32728395,inception_v3,3582049,66687142,3889051,333015,255199,5908754,24959,34743
0.254587015,37049977,inception_v3,6298046,32748210,0,0,264436,5831257,26285,36721
0.264780986,34823053,inception_v3,5898965,27794765,3353422,265060,246090,4726635,30332,40107
0.274968273,0,inception_v3,6442634,27268447,3346781,227996,244098,5691163,0,0
0.285149886,34482761,inception_v3,2082596,43946062,3807567,355086,248707,5997732,27413,38546
0.295367102,34576033,inception_v3,5674688,27370691,3654031,218837,0,6936960,23812,37785
0.305558756,36296357,inception_v3,6388780,30040422,3488245,325285,259668,5021869,3684,8121
