time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010191861,27777744,vgg16,2573817,14001358,1304736,526597,239987,3395722,0,0
0.020392594,0,vgg16,0,0,1809822,503458,263764,5091253,13480,37122
0.030618397,30144255,vgg16,3192138,15220903,2223361,0,249388,1998218,12729,28904
0.040833402,29541559,vgg16,3159506,15184195,1968030,547558,249355,2528348,4761,21814
0.050999986,31106942,vgg16,3619260,22266554,2794632,329848,261318,4665182,3799,10506
0.061184375,33795797,vgg16,2447149,38679486,3195517,388823,292680,5147518,22977,9975
0.071371157,42603796,vgg16,5618138,35211838,0,0,356021,5552451,22690,30146
0.081572862,55513334,vgg16,8302486,45359893,5096759,571387,457697,4024331,7304,22160
0.091733481,56033803,vgg16,5979564,43271539,5189136,654683,468333,5716233,2682,7213
0.101939616,91551473,vgg16,5547207,78187726,6712612,1616946,762036,7947662,18147,14695
0.112105153,164989444,vgg16,9787627,162877773,1923542,1529614,1305075,22993371,26654,25574
0.122291741,99770215,vgg16,8447583,162730053,456248,254138,797335,14807965,70836,47288
0.132547845,94311900,vgg16,6818855,35576792,2412497,1018064,740277,3604700,79074,88163
0.142723615,154247138,vgg16,11654269,185374230,2489626,1307081,1247095,7496321,6285,83245
0.15295983,0,vgg16,14024295,158102669,3024574,942980,1066689,9074931,6343,14163
0.163357476,108038633,vgg16,8534827,121424876,5738399,968500,874138,9239384,2443,3663
0.173589373,87606028,vgg16,3894161,25181034,4136941,1115593,720522,6656677,19547,16973
0.183766078,125281472,vgg16,10066975,218178459,811360,332855,1008348,11699145,15098,17424
0.194019283,209584777,vgg16,16139865,349975841,988014,545975,1624343,15996633,6317,6894
0.204284136,222372783,vgg16,16995136,361095393,993955,543085,1728141,16624501,6696,8225
0.214871192,260236288,vgg16,18487400,403723664,1127541,606564,1962045,19517922,7274,8022
0.225121225,252550371,vgg16,19564834,414709740,1140013,583977,1911281,19767469,7486,8151
0.23538842,256427918,vgg16,19836864,420278806,1163108,576100,1926916,19804119,7500,8158
0.245677167,255301257,vgg16,19864830,419034482,1149170,574469,1932239,19745710,7349,7663
0.255916278,254740338,vgg16,20166971,426590336,1126190,573228,1935433,19991606,7657,7868
0.266172102,255395457,vgg16,20093283,425806545,1164709,583657,1926837,20136525,7570,7854
0.276436048,254595738,vgg16,20029939,424702719,1132204,578467,1940293,20065289,7407,7907
0.286685988,254216831,vgg16,20098748,424497873,1207009,580299,1931472,19986221,7423,7535
0.296942681,254030243,vgg16,20008172,424459230,1142627,577960,1938963,20003740,7507,7787
0.30722619,256105626,vgg16,20134493,426643218,1204792,587453,1932447,20170902,7440,8061
0.317487492,251568552,vgg16,19854629,420119745,1134750,572267,1932008,19857109,7372,7898
0.327754683,196667921,vgg16,20103045,375491154,840761,453864,1468674,16403493,6441,6751
0.337982512,95291276,vgg16,3732087,22965751,1585603,743098,694806,7025665,6768,12189
0.348467076,233349206,vgg16,9567051,58629657,3852266,2379602,1726605,10409611,15726,31021
0.359059025,202649230,vgg16,8630614,53458721,3477040,2143599,1678738,8375432,11610,28752
0.369767828,201138943,vgg16,7938728,47709140,3139309,2051328,1830135,7829476,13027,25211
0.380321865,195997026,vgg16,8489904,52038747,3932390,2351486,1888782,9193604,14626,27731
0.390946872,204185908,vgg16,10242144,62546575,4379658,2565347,1971052,10101014,17470,32519
0.401597857,209136920,vgg16,10300961,62939303,4413423,2589134,2000134,10262757,17288,32548
