time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010181577,29742767,vgg16,3776553,15971667,1370126,514950,248353,2421702,0,0
0.020342029,0,vgg16,0,17875632,1552238,577321,254061,4715814,14999,34460
0.030495333,30638365,vgg16,3142560,15040736,2123401,0,252800,2758661,14581,30854
0.040713981,30634831,vgg16,4221756,20189996,2539875,544965,257355,1912595,4452,22409
0.050917526,0,vgg16,2247530,17106139,2170496,563839,264056,4042016,7605,9592
0.061085515,36124990,vgg16,0,0,0,369814,296810,4844306,23080,27617
0.071275849,43195862,vgg16,6869699,32352384,4375213,0,353997,4045534,21512,30326
0.081469441,58724590,vgg16,8294506,48033491,5098764,518834,467737,4379967,4961,26375
0.091663361,58591241,vgg16,6094029,58739831,3901223,661339,476133,11696211,4610,10858
0.101894513,94477515,vgg16,6089111,95825397,3434233,1247694,762648,15117986,3842,10593
0.11209213,166443651,vgg16,9833142,164994896,1787091,1206800,1293254,23842609,105652,23907
0.12232134,133764206,vgg16,9709696,160321447,1067982,734561,1053213,20227956,100311,64064
0.132495715,62635634,vgg16,5754844,32920907,2526709,650048,509823,0,53192,62286
0.142749338,162864522,vgg16,12034104,166078069,2538473,1185802,1254918,7926965,0,0
0.152950382,0,vgg16,26790560,191345164,2920512,1033480,1297986,9820907,11293,25856
0.163186743,0,vgg16,14717333,88059962,10261492,681785,909974,9613875,5315,7528
0.173612174,79445778,vgg16,0,0,0,1024530,621072,5842150,22379,40251
0.183818811,149553174,vgg16,16927882,202837784,0,388279,1180651,11937538,11493,15838
0.194132242,211287136,vgg16,16394602,347689064,1147887,537322,1669988,16475823,6230,7892
0.204682428,236811803,vgg16,17446495,376144350,1093015,572577,1803049,18446996,7203,8139
0.214913482,244773825,vgg16,18913119,403224087,1130471,571377,1865679,19202551,7244,8260
0.225132393,255058366,vgg16,19800712,420012030,1072195,581013,1932821,19844320,7571,7908
0.235378342,254642645,vgg16,19704585,416430066,1073771,573755,1932908,19380960,7443,7605
0.24561054,253953241,vgg16,19798257,419087475,1099062,572107,1925256,19779683,7467,7625
0.255818268,252197967,vgg16,20011625,425088568,1159652,583225,1922862,19871674,7520,7845
0.266052908,253458395,vgg16,19944401,422891615,1079471,571900,1931319,20108873,7609,7737
