time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010208082,24483416,densenet201,2946292,13175622,1093021,486690,247400,2227490,0,0
0.020468505,0,densenet201,0,9662942,1308986,530900,245624,2903648,9294,20500
0.030665036,24353971,densenet201,1905831,9239011,0,0,245084,3772755,10716,22761
0.040906436,27484650,densenet201,2704963,13865846,1381786,643576,277328,0,10512,21920
0.051075996,0,densenet201,1809013,11517151,1298754,508750,242535,2999183,15868,0
0.061345809,24352695,densenet201,0,0,0,550802,245968,2869529,18749,19938
0.071570619,24343873,densenet201,2800922,13060940,1750483,436772,0,2730551,13649,18005
0.081761828,24388908,densenet201,3104900,13953030,1798918,545072,243521,2739466,0,0
0.092004375,0,densenet201,0,14409530,1899221,392924,245591,3627605,17562,20738
0.102392222,24718324,densenet201,2783408,13145656,0,0,246974,2926667,15152,19552
0.112643323,27606480,densenet201,3444360,17990788,1885989,504709,271099,0,25156,23917
0.122879116,0,densenet201,3032936,13239455,1882057,510961,244415,3544516,0,0
0.133144717,25438052,densenet201,0,0,2546760,395886,245836,2609629,17667,21231
0.143417346,25910367,densenet201,3927195,19034092,1708731,716331,0,3297657,16609,20708
0.15366363,25537747,densenet201,2625493,14033883,2067756,511230,244552,4029776,0,0
0.163885413,28092282,densenet201,1823209,28592376,2014593,483005,263395,3564618,13982,15429
0.174103822,26438723,densenet201,3621494,17111257,0,0,243836,3632222,19578,24073
0.184314227,26735059,densenet201,2822672,14031764,1507943,626945,248174,0,20763,18458
0.194525829,0,densenet201,2567888,17410377,1894920,421453,243250,3338737,0,0
0.204735211,25354973,densenet201,2568857,43848717,1093549,522445,252675,3306857,16534,20722
0.214941832,26431696,densenet201,3093259,14359053,1692049,0,0,4107939,15786,20173
0.225263857,26213774,densenet201,3372912,17374422,2275670,357842,246296,4925479,0,17680
0.235525309,22803240,densenet201,2522557,15071445,1609216,579559,251682,2852488,12821,18004
0.245770462,27202686,densenet201,2685379,12449356,0,0,245126,3487963,19453,25398
0.255984972,27448132,densenet201,3759652,19341086,1974016,399684,252717,0,12253,17851
0.266259015,0,densenet201,4155120,14229971,1913104,480897,245906,2557262,0,0
0.276511739,27153414,densenet201,2133389,36786933,1465160,473544,251709,4192013,16336,21638
0.286756696,26534315,densenet201,3154818,14849866,2439035,0,0,2382772,17564,23617
