time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010255564,28420472,mobilenetv1,4552274,19544065,2144756,577624,246336,2791747,0,0
0.020643492,0,mobilenetv1,0,11637373,1858181,467581,245515,3932169,17291,31611
0.030842093,9521492,mobilenetv1,2376513,11159576,0,0,219096,1762652,8573,11281
0.041077878,16901820,mobilenetv1,2633568,12468516,1955016,100093,243164,0,4503,19299
0.051266941,0,mobilenetv1,3999302,20058059,2361985,218123,243351,4913727,0,0
0.061445106,31155851,mobilenetv1,0,0,3435970,152778,243068,5191386,22036,30098
0.071611867,32784134,mobilenetv1,5611603,26322715,3420221,0,0,4527367,24289,34750
0.081773816,34150937,mobilenetv1,5935940,27608580,3321737,227318,242648,5342331,0,41995
0.091941448,0,mobilenetv1,0,27766231,3268762,250407,243627,6059915,25601,8060
0.102117694,34065854,mobilenetv1,6491612,30494007,0,245260,241348,5841196,24049,34263
0.112282821,34419400,mobilenetv1,5856668,27333583,3337153,254614,238151,0,31233,37830
0.122446492,0,mobilenetv1,6103493,27293958,3345867,218490,243485,6040484,0,0
0.132606905,33764929,mobilenetv1,0,0,3199231,314581,240824,5536555,25737,35408
0.142778036,34441190,mobilenetv1,5785518,27006757,3734152,0,0,5954612,24323,35668
0.152937213,33597210,mobilenetv1,5855660,26826443,3031404,234527,237672,4658614,0,34201
0.163102631,0,mobilenetv1,0,26705524,3305494,260220,243561,5960113,20409,0
0.17323345,33294769,mobilenetv1,4344758,21477042,0,315502,236161,5856872,23948,36933
0.183390699,34392068,mobilenetv1,5474686,25637954,3496089,178656,0,0,20145,37424
0.193536891,34373866,mobilenetv1,5938064,27618021,3418507,241739,242847,5648511,0,0
0.203685001,0,mobilenetv1,0,0,2814959,348461,226623,5377544,22958,36014
0.213833466,34344944,mobilenetv1,6297771,29664750,2911383,0,242972,5442133,25832,35129
0.223985964,32022906,mobilenetv1,5093749,23791550,3142884,248860,224880,3296674,0,41427
0.23415325,0,mobilenetv1,0,28425454,3080445,191670,243591,6066449,22363,0
0.24431176,34347082,mobilenetv1,5603224,26258825,0,218749,243528,5537385,25981,35994
0.254474801,32164547,mobilenetv1,5308461,24799771,3211241,147144,0,0,21286,33774
0.264646488,34480126,mobilenetv1,6113350,28793157,3334619,230497,243372,5949593,0,0
0.274805696,0,mobilenetv1,0,0,3170040,250767,226622,5477076,21386,29932
0.284967711,34385358,mobilenetv1,6171192,29095719,2898287,0,243817,5532164,26061,36734
0.29513002,32480283,mobilenetv1,5519620,25795181,3142795,228339,228301,0,0,38001
0.305308728,0,mobilenetv1,4269927,26936552,3325611,249587,243701,5863149,24467,0
0.315471177,34412383,mobilenetv1,0,0,0,282024,243614,6060844,22359,35129
0.325633823,29068670,mobilenetv1,4883098,22705716,2482400,307529,0,4181799,20409,31499
0.335804442,34382745,mobilenetv1,5367800,26613946,3415238,241308,243464,6023367,0,0
0.345967138,0,mobilenetv1,0,16455787,3385685,220051,243281,5987867,24309,33970
0.356107747,25881408,mobilenetv1,3469664,15750108,0,0,182731,3903392,19164,27651
0.366281998,28526876,mobilenetv1,4937974,22887673,2612320,469087,0,0,21068,29353
0.376499047,31569248,mobilenetv1,4334949,21128876,3051111,351602,226920,4766037,0,0
0.386662303,0,mobilenetv1,0,0,2128377,359763,214490,7402659,14064,9632
0.396812465,15329284,mobilenetv1,2387710,10548022,2110029,0,111828,2552612,16246,3822
0.406945598,10530869,mobilenetv1,1668267,7366855,1441304,10613,75309,0,0,2300
0.417077286,0,mobilenetv1,5242887,23089881,3900467,75069,235098,5236429,27201,0
0.427349213,0,mobilenetv1,0,0,0,27940,118177,2679385,13332,7677
0.437751847,0,mobilenetv1,0,0,0,0,0,0,0,0
0.448009642,7020996,mobilenetv1,501191,2253396,0,0,170204,959470,5653,3963
0.458309169,10043225,mobilenetv1,1497229,6774366,1051919,16229,0,0,7179,5353
0.468529736,8653549,mobilenetv1,1562040,8297595,1351101,110677,205181,2147577,0,0
