time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010185855,29007185,inception_v3,3231131,15862999,1317542,545522,245667,3230362,0,0
0.020351171,0,inception_v3,0,28320939,1880169,524593,245644,4537197,9568,17039
0.030546475,31034026,inception_v3,3687922,17634407,0,0,261436,3249244,13806,31019
0.040805609,27494885,inception_v3,3504542,16609554,1629557,630228,243318,0,9001,15542
0.051042786,0,inception_v3,3220436,14069274,1888208,518508,243414,3086675,0,0
0.061217687,28269215,inception_v3,0,0,2241894,383634,242819,4210289,22173,30475
0.07141122,29254960,inception_v3,3999004,18807444,2416376,0,219917,4328626,14833,23651
0.08159479,28734341,inception_v3,4502266,21134016,2792170,300618,243792,4434075,0,5902
0.091780775,0,inception_v3,0,12837637,2060240,371905,243593,4502077,23335,36160
0.101956756,34973489,inception_v3,4665209,22799697,0,0,277798,5027006,21948,28926
0.112146926,30561322,inception_v3,5103409,23893653,2994481,233516,239944,0,15879,32118
0.122362418,0,inception_v3,5099565,24585303,2765743,363773,244365,4882309,0,0
0.132514658,32083105,inception_v3,0,0,3270427,262078,242890,5456992,19641,27743
0.142712971,34603645,inception_v3,5725512,26964778,3306172,0,242896,4276399,25203,34113
0.152913104,33505223,inception_v3,5291017,25234543,2995840,374985,242414,6339906,0,22741
0.163099126,0,inception_v3,0,29924074,3294327,280826,243744,5749460,23712,0
0.173278591,36024162,inception_v3,5999084,27931722,0,326983,252774,5237915,26739,33969
0.183438643,37030427,inception_v3,5777792,27172452,3182988,647747,249474,2872848,17401,30091
0.193594904,34330430,inception_v3,4853306,23796460,2782270,490058,241364,5393982,0,0
0.203744439,29010789,inception_v3,0,0,2935277,393076,242332,5138216,26405,31806
0.213931361,33834456,inception_v3,5553060,25925920,3504253,0,209418,5522210,25093,33031
0.224120591,33740347,inception_v3,5865473,27592136,3205613,270358,243595,4466993,0,32763
0.234302225,0,inception_v3,0,28642508,3379805,317578,257752,5940386,23615,8674
0.244484371,34991596,inception_v3,5720898,26940394,0,341615,246713,5776962,24086,31761
0.254668589,36066833,inception_v3,6197301,28955894,3323820,394510,234798,3059283,30459,35823
0.26486062,37229443,inception_v3,5750908,28488441,3606841,291057,261451,5683729,3918,9737
0.275042647,0,inception_v3,0,0,3127897,265505,243945,6137936,26327,33625
0.285219775,34952601,inception_v3,5847365,26134895,3234407,0,238844,5664587,25515,36105
0.295405687,35006809,inception_v3,6193390,28947634,3274855,294922,245751,4458831,8274,37474
0.305595341,0,inception_v3,4927777,25400289,3320878,264061,243952,5988376,24614,0
0.315725815,36165905,inception_v3,2645087,12571749,0,324063,255060,5874755,26865,34207
0.325897676,35030059,inception_v3,5691496,26666135,3277599,363081,212576,4685175,31366,37820
0.336090878,36114408,inception_v3,5890529,28466928,3469258,290721,253169,5866572,5520,10974
0.346250568,0,inception_v3,0,0,3529457,284247,260895,6009311,25995,29800
0.356430931,34184867,inception_v3,5744729,26662300,2838161,0,244396,5599185,28473,36325
0.366617229,31900871,inception_v3,5514631,25849150,3096709,222549,244621,2719732,8043,32073
0.376810047,0,inception_v3,13187613,61225970,7112356,579365,591282,7520356,5867,9684
0.387160652,45201686,inception_v3,0,0,0,825101,308822,5723759,26403,35518
0.397345185,34987490,inception_v3,5893734,27662727,3465295,219040,213207,6558035,22241,35852
0.407528541,36182972,inception_v3,6519175,28994802,3483954,277437,253903,5344180,4877,10614
0.417713813,0,inception_v3,0,27037982,3278364,327502,262707,5977746,27329,29416
0.42786096,40813343,inception_v3,6785308,31182624,2574225,0,282993,6178830,24631,34615
0.438062288,34554071,inception_v3,5933324,27173163,3143536,242137,244059,0,0,28733
0.448247861,0,inception_v3,4974778,28245321,3567928,355250,261988,5783960,12869,6824
0.458430909,37602444,inception_v3,0,0,0,423504,264679,5933428,27455,36963
0.468613746,42301227,inception_v3,7133389,33371662,4066126,289396,289090,4717096,19937,37201
0.478812421,37336333,inception_v3,6346937,29750710,3542131,332266,261920,5585034,3167,7026
0.489005999,0,inception_v3,0,26178125,3561152,351128,265323,6051644,24235,28015
0.499189054,37666115,inception_v3,0,0,0,0,262948,6066077,26153,36821
0.509375352,37383143,inception_v3,6009380,28250342,3298219,429169,252756,3893434,28902,36829
0.519572876,42246409,inception_v3,7108175,33384353,3991233,357603,297503,5535328,5261,12653
0.529771193,0,inception_v3,0,17234141,3139382,287266,244170,5733031,28295,36770
0.539941825,39764337,inception_v3,5194940,24286540,4351188,0,274803,5950442,24848,34235
0.550125382,40015716,inception_v3,7024245,32629236,3521204,439412,278817,3557139,4907,30754
0.560318521,36402726,inception_v3,5646349,27565866,3671181,326769,264597,5863951,12249,6474
0.570507173,42703058,inception_v3,0,0,0,387597,301742,6305774,27600,35316
0.580696349,34474568,inception_v3,5877564,26695637,3151517,233129,0,4772888,25148,34571
0.59088676,43278841,inception_v3,7181213,33331966,4083775,434584,305980,5260732,5197,12479
0.601086238,35714874,inception_v3,0,24637053,3482681,382048,265562,5907455,27513,26929
0.611272458,40674186,inception_v3,6979843,32574693,0,0,284742,5759788,26773,38970
0.621457897,40983322,inception_v3,6916359,32184843,3780175,507218,284337,3542163,10706,31736
0.631651848,39844700,inception_v3,6179624,33302312,3925621,375068,294469,6323028,4857,11150
0.641865374,42977982,inception_v3,0,0,2316761,372795,311894,6080416,28815,33558
0.652050279,34449345,inception_v3,6662211,30812895,2492652,0,244383,5619183,28136,37537
0.662232992,39084573,inception_v3,6286421,29345269,3742028,287248,271891,3314772,3993,31915
0.672418579,35614801,inception_v3,6821083,32132458,3494149,306486,277903,6205936,3136,8045
0.682612757,36190723,inception_v3,3881930,69136769,3546270,285055,267772,6197480,22514,28023
0.692768754,40610282,inception_v3,7000143,35728301,3082540,0,285312,5676921,28386,37336
0.702970766,43798849,inception_v3,6854900,33693662,4244540,353653,308192,3596151,5077,30728
0.713158838,36166832,inception_v3,5163973,30161351,3540985,312657,265575,6153184,18545,5993
0.723351644,34517158,inception_v3,0,0,0,335317,244308,5959231,26591,38101
0.733532401,40993031,inception_v3,5920044,35289367,3853009,0,259963,5785062,25055,36190
0.743673962,40998686,inception_v3,6365350,35953174,3924981,430931,294095,3501452,4710,24813
0.753873774,40239514,inception_v3,3276084,41300711,3761367,418328,296812,6770115,21107,11181
0.764067982,42830297,inception_v3,3661618,52992328,1027235,214918,318412,7364781,28106,35808
0.774256286,38878096,inception_v3,6045421,38373970,2814549,0,0,5846722,30330,41072
0.784442056,34481368,inception_v3,5760201,27025652,3350600,219665,243690,6063709,0,35412
0.794626929,37307504,inception_v3,2828533,36795173,3341557,346985,282642,6604143,3165,8658
0.804789936,37659949,inception_v3,3209818,59192765,1790602,376606,277520,6579852,29932,37472
0.814993438,43160409,inception_v3,5811680,42974148,2190074,216904,0,7144576,30734,36214
0.825188257,42979186,inception_v3,5879193,39823046,3270479,343528,337489,5052264,4648,16967
0.83538126,0,inception_v3,0,26099342,3032071,256244,244182,5390253,21510,0
0.845560696,38509136,inception_v3,5137063,46084638,834659,220040,274698,6136041,32686,39747
0.855695757,46241054,inception_v3,6458604,42781801,2917993,263059,312692,0,30322,43924
0.865882886,46719587,inception_v3,6688382,43632194,3250621,409557,327693,3809059,0,8582
0.876062014,45032202,inception_v3,5226552,46789087,3105521,377974,326748,7379106,54392,0
0.886250188,45862557,inception_v3,3877369,58824365,845094,275426,327570,7404491,35118,45798
0.896449879,34511292,inception_v3,6024332,27467985,2899171,563325,0,5439778,31454,35981
0.906638743,38343299,inception_v3,5674847,34750177,3307996,342430,274821,6496822,0,0
0.916819258,36792713,inception_v3,3636150,49535594,2850010,354878,277665,6494468,34931,51889
0.927006098,60804470,inception_v3,6305992,65882264,980412,348182,431478,8550343,44504,64935
0.937208057,39147794,inception_v3,5922244,34239930,3271341,380939,275532,3191205,36658,48936
0.947390189,41515264,inception_v3,5638290,42911760,3262941,368640,304949,6540105,0,0
0.957809324,41616109,inception_v3,3408729,76421199,664685,341178,297728,6995498,34743,47793
0.968005427,38144201,inception_v3,6336891,29070787,3039980,457370,258800,3746297,32434,43163
0.978204075,48994189,inception_v3,6352591,46184807,3297162,432689,349091,6664178,0,0
0.988392165,52695420,inception_v3,4066197,61451969,2761577,400448,378468,8324946,40537,55791
0.998561066,53524936,inception_v3,5850743,68022556,677822,242625,379653,8062277,42880,59541
1.008758512,39106789,inception_v3,6142677,28573638,3295885,269651,273314,2624142,26587,40852
1.018952554,55190443,inception_v3,4347300,53167446,3264788,492930,396307,8121345,0,0
1.029144286,54869333,inception_v3,3439606,62387704,1252304,493286,391293,8316543,44394,60368
1.039333735,62101577,inception_v3,7169520,63378177,1745099,352293,436345,7527105,48414,64521
1.049502454,56499765,inception_v3,7696595,68390486,3072461,302614,407397,5630532,0,61629
1.05976447,98377680,inception_v3,5473907,80743475,3019057,894426,708064,10636356,39056,0
1.069947982,55104944,inception_v3,3063062,59609440,747733,401240,388796,7979932,36258,49340
1.080133548,53422034,inception_v3,6824876,51187614,2180357,418161,376674,5416344,49175,65441
1.090324498,34551148,inception_v3,5523744,26076006,3301779,285405,243898,5807934,0,0
1.100516017,0,inception_v3,3189431,50314150,2651963,428257,304000,6946318,36519,59024
1.110697693,61995501,inception_v3,5549056,72792443,868851,328696,447965,9019715,51097,72395
1.12102367,39868123,inception_v3,6092319,28466913,3306286,265069,268277,2581127,24078,39366
1.131208714,0,inception_v3,7747742,70650469,3284102,598486,531216,7069236,5988,0
1.14140271,0,inception_v3,0,90921741,3180733,512844,392302,6443144,24448,7609
1.151588076,54366278,inception_v3,0,0,474373,427693,389971,6432862,25677,42266
1.161783425,34328062,inception_v3,6207068,28817009,3074042,0,243110,5092571,29384,38228
1.171958381,84508626,inception_v3,11471859,54413973,7971434,425294,594683,5817905,5360,31601
1.182157811,122701326,inception_v3,11148222,104104945,5370521,1691944,886181,8013878,6664,13845
1.192406104,54548980,inception_v3,4485593,53251871,4121001,430483,399169,9412542,3837,6455
1.202661762,35000371,inception_v3,7459267,49814715,1433848,493785,242428,5780366,26703,38166
1.212846458,54808489,inception_v3,5338876,52021984,1417555,448473,386217,8894432,41641,42253
1.223035839,50358918,inception_v3,7078549,50239307,3091451,527405,344000,2540572,0,38747
1.233230575,34553059,inception_v3,5294101,24429821,3147301,396612,243603,5162107,0,0
1.243455086,135825004,inception_v3,9110974,160636011,2248744,981800,991867,11498274,99928,0
1.253888155,40805556,inception_v3,2222811,14963079,854176,651309,297543,6057561,21415,29260
1.264066013,32238049,inception_v3,12299277,65120066,1020718,128889,0,16704535,1376,5055
1.274236175,34160998,inception_v3,426502,61650791,400020,112583,243551,424951,0,0
1.284384531,0,inception_v3,0,60986126,404474,114132,243136,427292,280,331
1.294527399,34365777,inception_v3,427354,61493269,0,0,243492,426392,129,266
1.304672686,34373345,inception_v3,428536,61718357,406718,111677,242289,0,184,216
1.314826254,0,inception_v3,433587,61652592,401592,112108,243407,423721,0,0
1.324969226,34297729,inception_v3,0,0,445520,114016,242947,427781,123,218
1.335109711,34366049,inception_v3,427589,61679310,405714,0,0,431992,151,233
1.345254219,34372603,inception_v3,428918,61351614,396503,110627,241724,404953,0,213
1.355417318,0,inception_v3,0,60069119,386246,103975,243690,417284,244,0
1.365560362,34365925,inception_v3,411591,60083525,0,125565,243258,419840,235,201
1.375707672,34386309,inception_v3,414622,60048274,373977,103344,195755,0,258,203
1.385857754,0,inception_v3,418788,60210939,385350,103344,243386,416672,0,0
1.395998942,34007812,inception_v3,0,0,387575,102613,243158,417614,214,305
1.406150961,34407260,inception_v3,418102,60153471,389895,0,0,416811,229,201
1.41629542,34379761,inception_v3,416666,60043473,383730,101016,243009,401856,0,198
1.426443624,0,inception_v3,0,57408575,1109903,233729,242796,5575685,30141,0
1.436608007,34403406,inception_v3,6124111,26722347,0,42716,243584,6185465,29213,9667
1.446759116,34393438,inception_v3,6231586,27242961,4347781,16614,0,0,27515,8600
1.456906697,34410937,inception_v3,5903883,25544174,4063219,102092,243168,5501907,0,0
1.467069072,0,inception_v3,0,0,3971702,112635,243609,5477202,27035,22553
1.47725389,34377957,inception_v3,5465026,24442569,3918076,0,244933,5441735,25994,21835
1.487480124,34480952,inception_v3,5115478,22921021,3856668,346921,244619,0,0,21766
1.497663018,0,inception_v3,5421704,23964272,3919032,267042,243812,5251226,27253,0
1.507847402,34433778,inception_v3,4790549,21367903,0,166465,244210,5141674,24829,20904
1.518051466,34563138,inception_v3,5281042,23643972,3905275,330371,0,0,25774,20761
1.528243583,34560009,inception_v3,5232533,23118008,3923619,327370,243944,5107793,0,0
1.53843105,0,inception_v3,0,0,3886259,396068,244108,5105282,25311,21772
1.548623592,34484801,inception_v3,4147579,19892955,2317207,0,244718,4874569,21210,18068
1.55882525,34546051,inception_v3,4901907,23268428,3120839,507745,244067,0,0,20460
1.569037016,0,inception_v3,4550782,23142862,2997192,732209,244618,4458667,20496,0
1.579241126,34539858,inception_v3,0,0,0,839065,244393,4943418,18865,19778
1.589425967,34465404,inception_v3,5053689,24199049,4746643,143521,0,5185202,19527,35961
1.599600991,34496262,inception_v3,6140154,29650112,4741231,85861,243733,6282294,0,0
1.609773349,0,inception_v3,0,25115859,4649491,316147,243565,5501043,40655,52407
1.619943912,34425976,inception_v3,4063335,22524850,1311418,0,244307,3671668,21830,30628
1.630135479,34525261,inception_v3,4300636,24201343,2747226,870442,244074,0,0,15471
1.640328401,0,inception_v3,8302917,35839321,1097820,359560,243533,6811037,2199,0
1.650540138,33531699,inception_v3,0,0,0,777956,244320,4693955,18340,35240
1.66073997,33136255,inception_v3,7544913,33352229,2032756,1072486,0,7272119,2282,18903
1.670960775,30476288,inception_v3,4477358,23028891,2890155,357109,244107,5918911,0,0
1.681152886,0,inception_v3,0,32965125,2833516,398591,243670,8146225,7707,14446
1.69146386,15583673,inception_v3,0,0,0,0,115553,3961051,6008,8455
1.701755058,0,inception_v3,0,0,0,0,0,0,0,0
1.711948505,24538847,inception_v3,7216823,31742042,1413773,0,0,5309635,5997,9165
1.722155971,31935729,inception_v3,6250100,28447474,1846524,487651,242999,0,0,6481
1.732375409,0,inception_v3,2357190,14061163,1046135,683036,244740,2458819,4001,0
1.742596509,32565290,inception_v3,0,0,0,643686,245072,2511493,4043,15089
1.752817006,32556674,inception_v3,2485674,14459537,1011131,683041,0,2476615,3985,15405
1.763048461,31853026,inception_v3,3656167,14812582,1812187,1325540,244130,5272919,0,0
1.773274778,0,inception_v3,0,15272948,1825393,1365063,244100,4875038,500,56726
1.783514736,27144539,inception_v3,6788661,23094853,0,0,246115,5860510,218,42574
1.793784654,25654313,inception_v3,6229465,21789070,2123010,1534721,243679,0,591,33022
1.804021301,0,inception_v3,6671895,20900157,1942919,1225945,244809,4062751,82,0
1.81425585,23409618,inception_v3,0,0,0,1337565,244957,1173633,14,31650
1.824497986,21465449,inception_v3,630865,2163569,821851,698551,0,1319235,39,25899
1.834734743,20419295,inception_v3,256737,3740089,940618,705380,244669,2293338,0,0
1.844977031,0,inception_v3,0,10247344,1102731,470493,243628,4241151,3543,4382
1.855189908,23929987,inception_v3,9562554,45257917,0,0,244918,8645868,1079,2676
1.865393782,24751252,inception_v3,8684406,40809977,1311528,276107,243819,0,844,2603
1.875596993,0,inception_v3,5818896,21945014,2594343,214872,243633,4319501,0,0
1.885798445,30446332,inception_v3,0,0,2863702,152507,243743,4806741,27379,39275
1.895983965,30567165,inception_v3,5114181,24038690,3124567,154572,0,4797309,28306,38252
1.906175455,32932750,inception_v3,5490540,25702009,3523281,93599,243576,5413617,0,0
1.916352586,0,inception_v3,0,28687495,3456819,90376,243722,5714448,33818,50317
1.926535889,34482347,inception_v3,5749566,27052965,0,0,242181,5597278,31314,42511
1.936732648,34520955,inception_v3,5557434,26125844,3574375,95456,243059,0,33189,43027
1.946939877,0,inception_v3,5781072,27184647,3532955,94193,244704,5695236,0,0
1.957141472,34464260,inception_v3,0,0,3536147,107425,244313,5606442,32250,43223
1.967374124,34653789,inception_v3,5692293,26712853,3632868,0,0,5351457,30243,42517
1.977567645,34510827,inception_v3,5765226,26702456,3558511,83462,244035,5284645,0,48245
1.987767536,0,inception_v3,0,26077543,3628418,83060,244228,5634280,30304,54511
1.997960296,34499333,inception_v3,5795869,27321310,0,0,244694,5503292,31104,42743
2.008156351,34524452,inception_v3,5658032,26560965,3517114,92718,241311,0,30837,42732
2.018353204,0,inception_v3,5477882,25867520,3576037,98223,244321,5678819,0,0
2.028551607,34357005,inception_v3,0,0,3534213,312148,243606,5563446,28928,43220
2.038734243,34489168,inception_v3,5787709,27224734,3510388,0,0,5486200,31797,43143
2.048912414,34472830,inception_v3,5606584,26194619,3634486,83838,243610,5286123,0,38081
2.059092293,0,inception_v3,0,27639640,3543312,98804,243970,5660415,32800,0
2.069266009,34432463,inception_v3,5823833,27414463,0,111786,243833,5666300,31494,43803
2.079458334,34422396,inception_v3,5572371,26188746,3496462,76147,0,0,30659,43165
2.089650767,34530865,inception_v3,5784925,26517125,3598310,76690,244051,5477652,0,0
2.099840443,32708466,inception_v3,0,0,3577779,71702,244193,5636784,31225,42055
2.110032008,34517414,inception_v3,5720373,26893391,3649096,0,0,5632234,31000,43290
2.120228102,34535494,inception_v3,5640065,26345040,3603021,80524,243969,5067238,0,45542
2.130420125,0,inception_v3,0,27123495,3448520,99908,243938,5654751,32893,0
2.14061249,34486609,inception_v3,5309045,24774420,0,86974,244341,5687159,31186,43614
2.150804825,34518977,inception_v3,5601302,26320456,3548390,78413,0,0,33787,43524
2.16100287,34576103,inception_v3,5552560,26775498,3583837,83817,244180,5784067,0,0
2.171189719,0,inception_v3,0,0,3664590,85218,244103,5737601,30359,43164
2.18137152,34470764,inception_v3,5699764,26751063,3532725,0,244306,5432927,33188,44346
2.191560974,34513492,inception_v3,5643858,26555278,3562649,87448,244128,0,0,42192
2.201766623,0,inception_v3,6752131,26631534,3588551,87509,244375,5704354,27636,0
2.211962953,34486179,inception_v3,5043957,23676678,0,133750,244469,5692207,30856,42978
2.222160516,34540011,inception_v3,5625984,26428658,3612041,66824,0,0,32206,44103
2.232359287,34582976,inception_v3,5863527,27061291,3537056,81203,244213,5659473,0,0
2.24255607,0,inception_v3,0,0,3671245,75576,244305,5587676,31401,42487
2.252711843,34256506,inception_v3,5600165,26255405,3038714,0,244019,5587539,31013,42734
2.262936011,34623879,inception_v3,5409702,25334269,3456913,207890,244731,0,0,40544
2.273129593,0,inception_v3,7617606,27797831,3502225,133133,243907,5731088,32406,0
2.283314612,34498599,inception_v3,0,0,0,130767,244161,5622269,31860,44566
2.293487024,34383931,inception_v3,5660852,26617564,3538184,93786,0,5195672,29890,43658
2.303680076,34567589,inception_v3,6755973,37787847,3091087,138913,244094,9928413,0,0
