time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010237805,28525851,densenet121,2397473,12370652,1162839,501218,241484,2979709,0,0
0.020456069,0,densenet121,0,16368125,1267977,550794,246488,3222449,9605,20683
0.03063031,29384210,densenet121,3127490,17004224,0,0,271703,4598770,13275,24721
0.040849049,27021075,densenet121,2540787,12213302,1505842,661187,240870,0,13930,32170
0.051063113,0,densenet121,5536024,21711390,2063021,473572,243777,3195583,0,0
0.061289807,27731489,densenet121,0,0,2502383,416791,243446,3935547,18177,26401
0.071484675,29136239,densenet121,4493990,21092489,2849168,0,0,5668548,23429,30740
0.081673497,29397166,densenet121,5064815,23484779,2859164,257779,243698,4327060,0,27578
0.091827904,28418418,densenet121,2984957,28440581,2912762,273972,253341,5144990,20964,17269
0.101990282,32047719,densenet121,6482369,30168798,0,0,243926,5148142,24215,32678
0.112173895,33460451,densenet121,5441144,26064036,3347214,157284,240521,0,26270,33824
0.122355492,32203714,densenet121,5736767,30056141,3284037,272037,251757,6091884,6195,15079
0.132537317,33505485,densenet121,3439885,47128436,3727898,183248,246820,6032369,24879,34222
0.142728669,35437841,densenet121,5467317,28485311,2732024,0,0,5381237,26858,35664
0.152924369,34509210,densenet121,5726422,26782933,3303623,221875,243848,5819168,0,33310
0.163107224,29388106,densenet121,3285190,31851572,2837214,270016,247807,6038573,32020,15373
0.173288967,35426346,densenet121,6349794,37649056,0,146501,252963,6088715,24147,34727
0.183476657,35100567,densenet121,4993773,24631474,3047253,461505,0,0,33883,39914
0.193670519,34524008,densenet121,4766878,21941572,3031126,484878,242799,4930380,0,0
0.203819359,31195470,densenet121,3309915,53199452,2881406,338824,249582,5686028,25478,36903
0.214006149,34673632,densenet121,6156308,30889664,2980443,0,0,5354865,25248,34451
0.224195863,35464054,densenet121,5814879,29210998,3439640,270193,252152,6281742,5530,40479
0.234376075,0,densenet121,0,28639332,3404022,226258,243956,5954467,20507,0
0.244554534,34947139,densenet121,4596088,33868258,0,468677,250069,5843872,28214,36644
0.254741128,34770159,densenet121,6080252,29227102,3277757,168817,0,0,21533,33630
0.264929882,34354335,densenet121,6009056,29708046,3243074,246920,251060,6354128,6469,13249
0.275108331,29127282,densenet121,3453381,50526264,3682526,215614,248239,5766631,26502,35025
0.285289385,35222853,densenet121,5997540,31272960,3316519,0,251081,5993226,27117,37242
0.295470535,34476000,densenet121,5826782,27142935,3328099,197255,243818,0,0,33995
0.305660339,29293923,densenet121,4452511,30609620,3359844,228029,249361,6108591,25718,15704
0.315812187,35211935,densenet121,3232841,43811715,0,248721,252455,6465793,20669,32145
0.325998078,35223656,densenet121,5769350,28301248,3190011,364328,0,0,33841,40700
0.336196964,35014584,densenet121,5662135,29745185,3466529,243339,252940,6203589,6051,14797
0.346385838,0,densenet121,0,0,3019271,260906,244163,5802406,29917,38466
0.356563932,35203394,densenet121,5208908,27372764,3748537,0,251302,6171964,26993,38246
0.366744255,35382251,densenet121,6039303,29861991,3165673,359850,252055,0,5907,33076
0.376928553,31958072,densenet121,4712317,28637102,3453121,275158,253742,6165317,15286,14799
0.387111924,34983927,densenet121,3495042,56440769,0,256720,251551,5805500,28787,36275
0.397302668,34481622,densenet121,5744853,26782529,3570927,233170,0,6445829,23138,37974
0.407483408,35185861,densenet121,6114259,30002967,3389830,261252,253357,5757926,6122,14357
0.417668755,31301320,densenet121,3667166,45107346,3348682,276647,251245,6213575,27026,41651
