time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010238125,29886433,densenet121,3011037,12844637,1118777,460230,242880,1762198,0,0
0.020498051,0,densenet121,0,18321111,1383128,673229,248262,3498548,13870,11928
0.030749158,29597212,densenet121,2990027,16345979,0,0,275150,4413541,13361,26266
0.040956954,26393265,densenet121,2579805,12510696,1502845,625189,242337,0,1778,31342
0.051172698,0,densenet121,4959842,16754280,1896178,418375,243626,3131277,0,0
0.061388555,28910674,densenet121,0,0,2712113,338546,244044,4461238,18962,28060
0.071592761,29659805,densenet121,4973374,23233106,2787985,194943,0,5433259,24868,30874
0.081778147,30477035,densenet121,4844003,22888036,2990801,251131,243695,4629902,0,0
0.091965885,29515666,densenet121,2604697,28750909,2847209,322800,253784,5649966,20912,19564
0.102164756,33747818,densenet121,6268985,31226695,0,0,244797,5051689,27245,35584
0.112349616,34468953,densenet121,5977846,27930311,3348107,167297,242776,0,25102,37631
0.122534858,31700081,densenet121,5025604,29329063,3466456,268427,252301,5899606,6159,14927
0.132717516,34046029,densenet121,4247515,58114158,3631264,265880,247270,5992278,26975,37110
0.142911115,35537027,densenet121,5476257,28368030,2814733,0,0,5878528,25332,33901
0.153094707,34825718,densenet121,5930443,28803912,3364737,242630,248241,6012606,6925,26306
0.163274933,0,densenet121,0,30992468,3345974,210613,243842,6027831,23690,11866
0.17346163,35316937,densenet121,4986786,29863384,0,0,252177,5903450,28359,36830
0.183648818,35089367,densenet121,5816933,28366778,3208002,418285,243875,0,22594,34084
0.193838877,30617004,densenet121,4721109,24864446,2985795,483431,251496,5143556,5619,13656
0.204023953,34245479,densenet121,0,0,3404405,274382,243954,5967979,25879,34016
0.214207314,35191149,densenet121,5882524,28448196,3686017,0,0,5343596,24033,35636
0.224402083,35177838,densenet121,6114949,29751043,3188012,307475,251223,5087156,5688,30635
0.234588112,30985182,densenet121,3137990,28200435,3492659,287925,250969,5805584,25067,12984
0.244779317,34477040,densenet121,7602500,35176192,0,559352,244029,5564125,25776,37220
0.254962899,34788086,densenet121,5682189,27436408,3433201,196598,0,0,26325,39092
0.265148123,33095809,densenet121,5715741,29915121,3322118,294715,251032,5901101,6150,15339
0.27524981,29705642,densenet121,3210630,46922945,3609858,260915,246722,6004728,25282,36284
0.28543717,35547793,densenet121,5783312,29968213,3216996,0,239111,5644944,26613,36429
0.295584928,34918374,densenet121,6020023,29049255,3384057,213572,248268,3713210,7051,28169
0.305740084,0,densenet121,0,28054911,3400347,220279,243394,5978958,20303,0
0.315920975,35256658,densenet121,4647128,36851906,0,434583,252227,5814594,27719,36989
0.326101753,35194165,densenet121,6040893,29564633,3447850,199047,0,0,21586,33792
0.336284106,34268888,densenet121,5876996,30367869,3150992,223093,252710,8232757,6223,14748
0.346471512,30885902,densenet121,3117244,28358372,3167339,196334,250536,5870903,26503,12596
0.356651846,35033097,densenet121,4448238,32796907,551091,353299,250735,6207138,27775,37943
0.366840274,34499298,densenet121,5812488,26486963,3256508,266764,0,0,24754,30345
0.377023473,33258181,densenet121,6013910,30108464,3163362,260975,250603,5763911,6089,11914
0.387215336,30891002,densenet121,3138438,53687069,3567698,233748,250673,5874648,25198,34932
0.397406538,35539817,densenet121,5857921,30646842,2952201,0,248939,5924879,27780,39082
0.407589767,34481203,densenet121,5920215,27477053,3307590,201677,243517,5341566,0,32405
0.417771679,31053897,densenet121,3380034,29900255,3284261,270598,250271,5745254,30134,13395
0.427953126,35560128,densenet121,3860208,34265095,643374,255381,254285,6199459,27263,38040
0.438147901,35426643,densenet121,6158952,30480968,3166326,227105,0,0,26701,36307
0.448330451,35266611,densenet121,5114492,29269082,3458663,262423,256775,6256507,4676,13000
0.458514312,0,densenet121,0,0,3015341,308400,244355,5704470,25799,31228
0.468755694,33125124,densenet121,3915093,21001244,1898106,0,254336,4287740,19035,26786
0.478996941,29248923,densenet121,1807568,8520781,1364549,491063,240241,0,0,22220
0.489221195,23390891,densenet121,2222968,18222836,1430375,573254,267280,2771997,3450,7153
0.499480842,23135775,densenet121,0,0,1581424,470830,245144,2690578,14078,25108
0.509703632,24289309,densenet121,2129074,9926585,1489366,0,0,2420009,13017,17808
0.519987663,25455821,densenet121,2961916,14715860,1448133,550727,257548,470530,0,9102
0.53046806,0,densenet121,0,6841443,1143401,459964,248120,2451228,21827,0
0.540706754,24408358,densenet121,3605804,16561208,0,399666,245237,2784848,15213,20684
0.550914771,26333881,densenet121,3630764,19703698,1698503,74682,242720,0,17174,24255
0.561218736,24615435,densenet121,1841503,8450869,1448402,520528,248079,1555070,0,29418
0.571724179,22642895,densenet121,2530913,16522812,1361741,563974,261736,2722912,13968,17268
0.581976279,24446662,densenet121,4043640,18287192,0,0,246202,2028940,10705,16753
0.59218389,24322389,densenet121,2381441,10592822,1519432,491107,240508,0,1942,15988
0.602443116,24869292,densenet121,2593173,18354417,1892015,501096,269738,3883454,0,9470
0.612689644,24346178,densenet121,0,0,643619,531183,244094,2568100,13653,21782
0.622958917,24535935,densenet121,2614012,12229903,1125948,0,0,2452600,19304,21263
0.633309876,25555394,densenet121,3145233,16113235,1631106,592270,258227,2769714,0,10272
0.643604909,0,densenet121,0,11804358,1286695,547321,245628,2518107,17611,35478
0.6538285,24413245,densenet121,2639457,12257900,0,0,245809,3506103,14591,21752
0.664079771,28950015,densenet121,2813589,19424063,1259175,254900,274291,2034821,17634,21924
0.674368289,24625604,densenet121,3152673,12170317,1615109,559013,247297,1398943,0,0
0.684831939,23273641,densenet121,2429658,19833816,1718180,508135,257623,3346991,14793,26611
0.695076855,24397237,densenet121,2812113,13048482,0,0,245458,2627992,14683,19985
0.705298237,24384549,densenet121,3100499,14445544,1782708,522682,242926,0,21373,24532
0.715523412,21544094,densenet121,1961601,16181551,1727150,531579,257184,3630765,16915,0
0.725754319,24313194,densenet121,0,0,0,590133,244818,2413381,16056,18574
