time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010152928,28652700,vgg16,2636025,13666780,1164809,519498,241443,3180267,0,0
0.020342709,0,vgg16,0,0,1639141,463918,245891,4772851,11569,38884
0.030506235,31007791,vgg16,3852384,18260219,0,0,264153,3387371,15940,31835
0.040747517,31163537,vgg16,5203748,25442346,2504006,0,252269,3219269,22759,27967
0.050951386,30957834,vgg16,4201179,20244600,2503658,489279,249359,2823621,14369,23234
0.061206281,33798885,vgg16,3897696,19988362,2425410,622887,293022,3732311,4601,10708
0.071398462,41091976,vgg16,3538992,46566810,3208760,483203,347611,5437839,18523,19488
0.081560993,57738619,vgg16,4598153,61152263,964957,679749,481383,6097920,22960,29699
0.091739595,57063592,vgg16,6023962,54035267,3301908,336810,474479,3855787,17406,28787
0.101956114,91641044,vgg16,8129429,93203924,3038299,1128911,759286,6294919,5987,15869
0.112146114,100825243,vgg16,8616858,148780216,2213231,666578,831073,12016494,4104,5092
0.122541108,91192631,vgg16,3754866,28931366,2796277,1147593,737554,11660201,24120,16145
0.132732095,157918077,vgg16,11096411,179537085,1789002,1232926,1291850,9846830,46762,20117
0.14295809,100617774,vgg16,8151443,167300130,490282,271243,822350,9649585,29314,59810
0.15314627,87678831,vgg16,9862599,48410834,1616136,1004550,717150,4446048,24478,43508
0.163366763,159026236,vgg16,12158358,135316011,5389807,1108809,1296585,9875243,10479,21314
0.173596854,124712641,vgg16,10666205,138826076,5407898,1067916,1027945,9005144,5795,10286
0.184028692,66407634,vgg16,3654020,26605738,3519237,798933,513347,8714981,5011,11693
0.194208052,177318414,vgg16,14062106,297537788,1269233,667499,1427479,17195991,25243,7949
0.204448162,235759696,vgg16,18534930,395658641,1240569,563940,1822019,19036399,7104,7667
0.214736049,223918200,vgg16,17553131,380867565,1280106,590273,1811812,18011221,6811,6981
0.225032012,232367674,vgg16,16627812,352036676,1057653,566341,1773838,17526162,6516,7503
0.235319372,250083247,vgg16,19535920,413939871,1273121,574865,1887083,19488556,7362,8339
0.245626727,251761610,vgg16,19764469,418941420,1270090,574072,1901811,19587592,7266,7419
0.255886854,249180642,vgg16,19466548,412827905,1325913,574705,1890761,19447857,7295,7652
0.266179618,254577162,vgg16,19610209,415632380,1236201,566271,1899550,19657417,7368,8150
