time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010158137,9777719,inception_v3,3594204,16223716,1315486,550416,244281,3016996,0,0
0.020354033,26641639,inception_v3,0,0,1532619,530994,242897,4045198,7459,20946
0.030557359,30991832,inception_v3,2574396,12032556,1722550,0,0,2941860,9816,33212
0.040817732,26624733,inception_v3,3711286,18160800,1601759,661687,244262,5194996,0,17017
0.051018679,0,inception_v3,0,13833428,1669031,492561,243028,2245485,17568,0
0.061251314,26266209,inception_v3,4539954,20864473,0,459052,244362,3747460,14869,22085
0.071449869,27483673,inception_v3,3988675,18712760,2523512,521195,0,0,18816,27367
0.081671757,27973353,inception_v3,3745585,19435120,2060861,515332,249427,3533681,4654,11204
0.091874442,0,inception_v3,0,0,2187167,264725,243581,2621911,20078,31178
0.102074709,29415242,inception_v3,3028735,14501396,2386343,0,243663,3148668,17453,30554
0.112236737,30016627,inception_v3,3712636,17529587,2556149,508606,242584,5188508,0,26234
0.122456756,33140174,inception_v3,0,12356207,2184535,506803,281477,3331758,13814,6617
0.132649571,29570255,inception_v3,3276948,15452241,0,468119,242979,4000542,20423,27872
0.142860749,29442905,inception_v3,4490384,21416528,2313741,338880,0,0,17499,23836
0.153053618,29434093,inception_v3,3505388,19560547,2550784,395720,243356,5035545,0,0
0.163246266,0,inception_v3,0,0,2561163,526088,243807,4293792,23146,29741
0.173435228,32064696,inception_v3,4727873,21888472,0,0,264168,4027167,15969,23276
0.183642181,30429681,inception_v3,4514498,21084269,2712305,423491,0,0,23866,30602
0.193835009,30448058,inception_v3,4357899,19113406,2536846,573132,244174,3761596,0,0
0.20402598,26459667,inception_v3,2340735,41202917,2185004,554168,259292,4430117,17892,8379
0.214225783,30436542,inception_v3,5341220,24731929,0,0,244601,3939268,21813,28849
0.224389611,32549358,inception_v3,4281388,23618521,2799572,369249,248998,2033752,14958,23474
0.234582876,0,inception_v3,4067368,20719274,2470751,456687,242373,4490871,0,0
0.244773236,30149315,inception_v3,0,0,2262148,518680,244022,4450286,23669,29824
0.254965727,30927220,inception_v3,3858343,19264497,2685111,0,0,4528757,16547,24493
0.265176781,30417444,inception_v3,4219749,19900376,2528641,521832,244171,4119781,0,18162
0.275389738,0,inception_v3,0,23979462,2230999,556447,242908,4661574,19144,0
0.285579037,31958579,inception_v3,3441576,32255808,383901,352049,258520,4530828,21045,29041
0.295745926,30369843,inception_v3,4360431,20327115,2734129,445869,0,0,18580,30008
0.305992039,28336958,inception_v3,3893999,21632010,2389992,567664,248662,4669116,5746,12308
0.31615126,28430614,inception_v3,2377267,43069434,2704567,496368,257488,4272344,19869,25933
0.326354226,30426603,inception_v3,4091226,19148888,2935549,0,0,3347573,21487,30404
0.336544407,32908274,inception_v3,4728266,25428854,2577038,618653,265633,3701828,3209,23953
0.346771867,0,inception_v3,0,19222931,2736412,391787,244940,4259819,15270,0
0.356962054,30619285,inception_v3,3645571,22827250,0,385160,247812,3941093,22289,31405
0.367118699,30842857,inception_v3,4824917,23463332,2515095,489401,0,0,23300,29125
0.377306856,30474923,inception_v3,4745270,20702203,2679066,452744,242612,3871772,0,0
0.38748595,0,inception_v3,0,0,2288684,427323,242523,3726261,16534,24987
0.397717107,32729210,inception_v3,4995721,28598728,2547342,0,265932,4307129,22759,30498
0.407933756,31043429,inception_v3,3348778,15705735,2427136,455824,243510,0,0,29097
0.418105177,26063423,inception_v3,3661072,21283763,2535022,448240,247729,4721047,15988,11003
0.428280352,30368409,inception_v3,2529236,11991779,0,493968,243919,4547315,22752,28284
0.438467065,31700417,inception_v3,4014621,20947671,2575922,468099,0,3584918,17692,25488
0.448646421,32589622,inception_v3,4823728,26401425,2639947,575201,266096,4835983,3418,8706
0.458879379,0,inception_v3,0,0,2811303,503270,244954,4683310,20321,28016
0.469043253,30741887,inception_v3,4430439,20756019,2453930,0,247325,4517875,18311,26748
0.479232057,30436957,inception_v3,4766460,22192803,2644130,441573,243665,0,0,32481
0.489435268,84723686,inception_v3,5587242,81591439,2548092,1420054,683085,12612559,5974,10755
0.499600127,26364126,inception_v3,3936096,50933293,3130662,349769,248770,4489901,19628,27894
0.509785166,30400271,inception_v3,4370275,20242770,2543246,0,244152,4899598,22576,30661
0.519984084,31907283,inception_v3,4233418,22464075,2371947,650793,258198,0,3862,22782
0.530197783,31049154,inception_v3,2641158,28163774,2552128,520618,264453,4967900,20468,6896
0.540412206,30433929,inception_v3,4507440,20937223,0,545428,244694,4354919,22432,30894
0.550581994,36977721,inception_v3,5111312,31127660,2220501,609815,0,0,27037,28533
0.56076862,30433813,inception_v3,4538539,22459768,2685546,439051,242215,5026003,0,0
0.570962686,32422998,inception_v3,2820143,57594678,2175285,727930,264990,4172814,21286,29118
0.581142401,33335411,inception_v3,4452415,30602668,1284246,199075,269615,5454831,22977,27653
0.591306273,30365930,inception_v3,4450227,20739842,2680748,397322,243286,0,0,32442
0.601490097,36291854,inception_v3,3300239,35562064,2522585,588425,303614,5197744,33432,11378
0.611670352,32704569,inception_v3,2569343,52887157,403266,457498,266027,5245028,21783,26745
0.621855452,33071413,inception_v3,4207667,24969036,2070258,496026,0,3988222,26314,26092
0.632039605,30684914,inception_v3,4443234,20532180,2697646,502477,243483,4125527,0,19275
0.642304369,32148116,inception_v3,2709665,56945942,2043974,616027,272594,5259905,23388,27721
0.652496615,33408172,inception_v3,4576603,32429982,1089135,0,270705,4529742,22893,27814
0.662662113,30379917,inception_v3,4496933,20434223,2577007,535721,243145,0,0,26744
0.672886385,36897387,inception_v3,3644481,31239358,2327809,688603,312128,5486250,4698,10039
0.683081205,0,inception_v3,0,0,2901013,468871,244022,4351613,19690,27846
0.693307136,36037415,inception_v3,5009215,34673986,1792635,319420,286630,4771049,27381,36259
0.703543489,36900582,inception_v3,5369351,32386986,2728794,298195,297127,0,0,30294
0.713736425,0,inception_v3,4715563,23489023,2912638,298469,243627,4848531,22373,0
0.723924697,35636157,inception_v3,2783945,59311668,366013,275582,269948,5976617,29651,38539
0.734134989,40707110,inception_v3,5868459,36121923,2099543,223776,286222,4844045,28321,43490
0.744315725,42068263,inception_v3,6008756,38550067,2922566,383468,314460,5913970,0,42240
0.754507478,33839077,inception_v3,2909965,34774299,3042650,312358,268086,5739224,28588,7073
0.764698807,32362525,inception_v3,4420368,24174492,675909,311026,250138,5809966,26580,37964
0.774941716,38916635,inception_v3,5728208,34592808,3130827,243160,278018,2912196,30534,41558
0.785126905,38687497,inception_v3,5446312,36649039,3152523,353227,296761,6386837,0,13718
0.795310111,41356443,inception_v3,3589163,53129917,2267277,388740,301862,6983022,34744,45559
0.805496882,44320861,inception_v3,5664114,42485987,1908156,221113,308732,7619202,32731,43727
0.81569789,39203606,inception_v3,6048313,34906378,3313940,308914,274634,3717631,0,42669
0.825880075,0,inception_v3,4587807,26509381,3307264,228882,243780,5831955,30736,0
0.836020871,35145635,inception_v3,3022975,56786714,861652,445331,275621,6344320,28464,45699
0.846175543,37675463,inception_v3,5686699,33805014,2600968,176167,254400,6410737,27868,41652
0.856368161,40393927,inception_v3,6383956,36311311,3218431,401630,281266,3533092,0,50525
0.866553133,43891984,inception_v3,3513219,42831370,3189637,358681,313285,6657433,30384,0
0.876733644,37616165,inception_v3,4827433,45379424,405702,279336,265351,5937982,31031,43234
0.886920552,40516971,inception_v3,6740871,35434077,3185223,374698,271013,3352679,31023,45302
0.897117001,34570901,inception_v3,5624810,26139650,3233659,282353,244066,6004298,0,0
0.907292669,39804980,inception_v3,2789324,53584404,2344462,398445,291641,5987421,32915,45388
0.91747457,41675247,inception_v3,6631199,37603239,2150478,265916,286905,5761568,30771,43909
0.927657914,44744158,inception_v3,7288721,39003786,3338856,393974,312160,3792498,5270,43188
0.937816535,35988049,inception_v3,4951234,36383319,3110586,343160,272787,6193493,20974,0
0.94799035,34440115,inception_v3,0,0,0,330598,243885,4764885,25832,33001
0.958155217,39274227,inception_v3,5642212,29806950,2789709,489764,263794,3207114,22872,36153
0.968325778,41764788,inception_v3,5653875,24801918,2321085,585934,288287,2789002,2612,0
0.978513246,0,inception_v3,0,0,2466727,454328,243967,4645165,22915,26610
0.988745604,42856043,inception_v3,4332376,32297578,1191527,233914,339710,4144396,23992,41056
0.998944247,30472759,inception_v3,4197530,18944573,2344918,478303,243895,0,0,26064
1.009132261,41233068,inception_v3,4783976,35946367,2611668,591110,335781,5014734,25835,0
1.019331844,36340846,inception_v3,2673296,61243003,599887,430032,287902,4560970,23505,34099
1.029532965,30432331,inception_v3,4591442,21317847,2388672,588414,0,7146648,26626,32533
1.039693743,41984517,inception_v3,6008780,29496572,2755036,569492,336226,4408977,4649,0
1.049893128,40086840,inception_v3,2679669,45681254,2163996,570660,330912,5280423,24239,31393
1.060465074,40840729,inception_v3,6660520,35013153,374794,118145,318705,4640788,26929,43790
1.070683837,35007658,inception_v3,3402180,16322259,2608899,311447,259690,2554220,21259,35819
1.080868828,31478641,inception_v3,3011351,15218276,2461112,251416,242777,3534355,0,0
1.091064859,0,inception_v3,3416037,50565344,2103927,589594,330143,4981852,24160,46512
1.101275258,35379674,inception_v3,5089299,26462590,2083875,252475,271943,4582586,20918,32767
1.111471803,30648413,inception_v3,4575129,21258383,2633244,468512,244001,0,0,28119
1.12166826,0,inception_v3,3542753,25817873,2483106,623247,280403,4675864,11509,11440
