time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010271955,29521786,inception_v3,3670691,17186981,2386119,585870,246182,3446434,0,0
0.020621099,0,inception_v3,0,19363085,1773435,475325,245858,3965324,22772,39482
0.030789602,28957337,inception_v3,4035401,19680744,0,0,241046,4808541,23549,30386
0.040975602,30081402,inception_v3,4971143,23292911,2981162,184697,242555,0,13660,32402
0.051143318,0,inception_v3,5828738,26505222,2830972,260127,243314,4979324,0,0
0.06131615,31257407,inception_v3,0,0,3355876,184767,235386,5256801,22124,30349
0.071482943,33620488,inception_v3,6023942,28777812,3102243,0,0,4877599,28877,35718
0.081643838,34320858,inception_v3,6109209,28443926,3271987,247019,243078,5387333,0,32679
0.091805812,0,inception_v3,0,29621667,3383088,240863,243234,5968912,24474,0
0.101981027,33714727,inception_v3,0,0,0,338035,239052,5761618,27232,37586
0.112137393,34364108,inception_v3,5775033,26964202,3166645,87390,0,5665191,27635,36636
0.122296695,33636451,inception_v3,5780921,26537177,3013283,242517,238275,5332993,0,0
0.132462062,0,inception_v3,0,27686279,2939270,285795,237458,5590485,29388,35321
0.142638875,31408777,inception_v3,5312222,25234759,0,0,243442,5638821,21911,30408
0.152809488,31382324,inception_v3,5099837,23410952,3088592,163299,241960,0,13705,32540
0.162974336,0,inception_v3,5880604,26399074,2861679,256202,240801,5315433,0,0
0.173131178,34268644,inception_v3,0,0,3458112,198161,243303,5950556,26881,38731
0.183302946,33710740,inception_v3,5981146,28076224,2888553,0,0,5553084,26486,36231
0.193440325,33948939,inception_v3,5755687,26485899,2812155,267877,239701,5034453,0,36632
0.20359847,0,inception_v3,0,19029048,2646760,460859,236621,4520455,17514,0
0.213859209,29900371,inception_v3,3089747,14256081,0,606964,245224,3448458,18258,25765
0.224053775,28319084,inception_v3,3093992,14567061,1773929,569943,219632,0,14426,21293
0.234248669,0,inception_v3,3069110,11926229,1428686,463661,242834,2105282,0,0
0.244532924,23962920,inception_v3,0,0,1084922,463322,244584,2264659,12719,19020
0.254736326,24145788,inception_v3,2657830,12612931,1729626,0,0,1745011,8778,16943
0.26507309,24628407,inception_v3,2418245,10835919,1337228,463659,244000,1655443,0,12006
0.275358017,0,inception_v3,0,10999362,1891534,530337,245598,3172174,17092,0
0.285638326,24290450,inception_v3,1816017,8522996,0,362992,244453,2842807,13292,17329
0.295819759,24299568,inception_v3,2990769,13903946,1848602,479755,0,0,9930,23059
0.306062126,24260786,inception_v3,2900425,15373507,1785186,523293,244203,3408616,0,0
0.316240412,23488768,inception_v3,0,0,1822368,443077,242860,2863827,16515,24379
0.326477227,24421488,inception_v3,3519292,16632095,1779451,0,0,3000134,14703,20938
0.336802818,25636202,inception_v3,2863805,13609725,1795204,512652,245555,3512802,0,11740
0.346996254,0,inception_v3,0,17281411,1940860,447892,241210,3266302,15719,0
0.357199986,26798241,inception_v3,3930374,18065230,0,549246,244228,3123082,17559,22539
0.367464231,26552554,inception_v3,2991432,14007653,1646205,665127,0,0,14825,17664
0.37772147,27443236,inception_v3,2549467,13679922,1738549,440221,242389,2651798,0,0
0.387955808,5709399,inception_v3,0,0,1777126,436858,244810,2769927,12478,25519
0.398210536,26364088,inception_v3,2347321,10916678,1157827,0,0,3901923,14185,19433
0.408458073,24372930,inception_v3,2956742,13645786,1996691,504488,243620,2360580,0,17343
0.418705934,0,inception_v3,0,11970876,1518147,562405,242884,2848755,14253,0
0.428887932,24907950,inception_v3,3206418,15127286,0,651984,242854,3145571,16914,22375
0.439117283,24648349,inception_v3,3251401,15076801,1926641,426922,0,0,17101,22531
0.449278549,16148897,inception_v3,2137110,9863473,975294,315776,152401,1472095,0,0
0.459483598,0,inception_v3,0,19150713,2102675,510840,242975,3409726,19828,0
0.469786888,25138507,inception_v3,2693162,12659553,0,332753,240953,3020096,13742,20954
0.479986716,25665068,inception_v3,3180712,14878527,2052844,542412,199166,0,12098,25387
0.490202865,0,inception_v3,3254439,15459321,1839335,534924,238675,3385133,0,0
0.50044636,24748473,inception_v3,0,0,2011992,476686,245369,3086948,18819,23533
0.510731868,24840836,inception_v3,3130305,14613717,1352329,0,0,3021643,14710,20384
0.520951764,25239741,inception_v3,2873664,13476818,1803520,529244,244815,2863494,0,22104
0.531194545,0,inception_v3,0,16244782,1807983,531145,242331,3058007,11000,0
0.541389976,23237381,inception_v3,3280488,15291194,0,408225,226243,3012541,15683,20745
0.551584425,24930988,inception_v3,2651995,12415385,1853588,512834,0,0,6786,20868
0.561809872,23675548,inception_v3,3580708,15747679,1731705,498814,235907,2769960,0,0
0.571939773,4460093,inception_v3,0,0,1719016,548846,241864,3034164,17342,28226
0.582146153,24826980,inception_v3,2739773,12822904,1846455,0,0,3502969,13083,20295
0.592377196,25465970,inception_v3,3256996,14979642,1946792,529934,244328,1991805,0,22559
0.602655938,0,inception_v3,0,9989928,1456053,524662,244495,2696707,12771,0
0.612830738,23330280,inception_v3,2248923,10591121,0,570930,228796,2790284,14845,20115
0.623023614,24674336,inception_v3,3312768,15436175,1924358,443141,0,0,17354,20874
0.633266661,24636511,inception_v3,2355886,13466822,1586842,523338,238942,2964956,0,0
0.643482866,0,inception_v3,0,0,2152038,466488,243136,3469482,15537,18020
0.653739768,25134104,inception_v3,3509988,16243404,2203948,0,229076,2346826,14276,21200
0.66389669,26308261,inception_v3,3330190,15513309,1957910,441027,242078,0,0,28945
0.674066369,0,inception_v3,1451292,10938882,1665033,487648,235102,3163846,25463,0
0.684270429,24715050,inception_v3,2326612,10764067,0,604434,242778,2841801,13039,20600
0.694547399,23741993,inception_v3,3201504,15078280,1616473,503237,0,0,12393,20339
0.70474496,24394446,inception_v3,2640192,13161607,1923476,545928,243150,3044939,0,0
0.714925834,0,inception_v3,0,0,1820864,469028,224363,3083144,13306,19103
0.725096269,24981169,inception_v3,3796430,17761343,2456711,0,243312,2601914,18918,25507
0.735343762,24243453,inception_v3,2908685,13470986,1582471,613504,230373,0,0,14553
0.745510009,0,inception_v3,3952468,17226931,1797243,481927,242654,3034935,20267,0
0.755746621,25220919,inception_v3,0,0,0,595285,244378,3643588,15431,22481
0.765983537,23594964,inception_v3,2569731,12035313,1503810,479629,0,5401404,15533,19921
0.776265942,24565215,inception_v3,2957966,15809153,2069003,411636,244246,3791940,0,0
0.786528373,0,inception_v3,0,0,1724983,611923,238440,3222412,15999,23622
0.796770067,25661274,inception_v3,3308204,15262162,1531454,0,245182,3187092,17478,22019
0.806992401,23603704,inception_v3,3012185,14022320,1715301,401019,0,0,0,20215
0.817186403,25399109,inception_v3,2524660,12177629,1790013,477324,243028,2783178,0,0
0.827441059,0,inception_v3,0,0,1508598,558267,227719,3047883,12991,13949
0.837792981,24669866,inception_v3,2892887,13545293,1796546,0,245767,2436537,16700,22043
0.847981965,23421283,inception_v3,3180300,14837191,1653587,510191,234907,1085867,0,20796
0.858182425,0,inception_v3,0,12257092,2039987,437379,243835,3201117,16504,0
0.868368996,23075736,inception_v3,6651111,30667279,0,517493,226568,2665210,12238,18430
0.878546964,25494323,inception_v3,3092969,14425320,1933126,573008,0,0,19358,25248
0.888731848,23638961,inception_v3,2965038,15047440,1636947,507736,226143,5998736,0,0
0.898910523,0,inception_v3,0,15450817,1915469,512679,242657,2876468,17147,0
0.909167791,24528121,inception_v3,3530463,16277379,0,454521,233124,3272176,13616,19146
0.919513428,25685970,inception_v3,2935226,13690232,1971210,470282,0,0,15637,23172
0.929698675,23245660,inception_v3,3834520,13709888,1634861,459405,222535,2720357,0,0
0.939884573,0,inception_v3,0,0,1823026,546974,243433,3272875,20002,26417
0.950069772,24308608,inception_v3,2795675,13053118,1145977,0,225632,2781571,13240,17912
0.960320042,25503702,inception_v3,3439096,15329472,1885630,529692,242826,2135751,0,22367
0.970506596,0,inception_v3,0,14677545,1669974,500498,242253,3093196,18212,0
0.980681482,22828901,inception_v3,1559235,7239314,0,429770,225619,2579048,13089,17903
0.990898532,24703228,inception_v3,3591210,16682169,2334462,309775,0,0,11116,24522
1.001106384,24626037,inception_v3,2545513,11928551,1528050,525777,232546,2413052,0,0
1.01131216,0,inception_v3,0,0,1713936,478441,242708,3124282,19461,17853
1.021502019,22950812,inception_v3,2437114,11557194,1864413,0,224259,3228607,12295,19406
1.031671401,24798857,inception_v3,2792098,12976317,1653740,510103,243130,0,0,19402
1.041882365,0,inception_v3,1536837,13732597,1713442,491298,226044,3079593,0,0
1.052174117,23606199,inception_v3,0,0,1315543,512514,245163,3098536,17609,29266
1.062351789,25044167,inception_v3,4531449,21193050,2062422,0,0,3926621,17510,24745
1.072539024,27608496,inception_v3,4595987,21371136,2696926,246460,242607,4332560,0,30498
1.082710704,0,inception_v3,0,16404063,2416257,342903,230189,4134221,25177,0
1.092885541,27234475,inception_v3,3283980,15577508,0,340462,225466,4576338,19957,28862
1.103031243,27508302,inception_v3,4298797,20055812,2432965,426369,0,0,25551,29405
1.113202009,29404963,inception_v3,4969066,21811897,2707002,309143,243319,4665079,0,0
1.12338688,0,inception_v3,0,0,2532016,398175,227634,4290463,22313,34596
1.133556238,28624269,inception_v3,4721326,21973583,2617819,0,234805,4573664,19593,29226
1.143704165,30948353,inception_v3,5055183,23553687,2928763,291365,243168,0,0,30180
1.153892817,0,inception_v3,4563187,21183745,2363403,457223,234648,4659572,29468,0
1.164037346,28831267,inception_v3,7216327,32938260,0,176765,231840,4803818,20857,27982
1.174211038,30610340,inception_v3,5117477,23261865,2819608,227985,0,0,20278,34315
1.184378628,28537664,inception_v3,4379455,19680467,2632122,381491,222257,3968345,0,0
1.194548057,0,inception_v3,0,0,2414876,346632,218977,4618093,20121,26514
