time,cycles,label,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.010174069,24103703,mobilenetv1,2099112,10031078,864698,459638,241860,1965742,0,0
0.020473191,0,mobilenetv1,0,13582482,1226266,554675,249506,3451740,3116,7914
0.030808132,27428867,mobilenetv1,2715694,14970903,0,0,278891,2538113,10053,19784
0.040982859,24285551,mobilenetv1,1782582,8398876,970560,531648,242058,0,1769,29843
0.051241941,0,mobilenetv1,2560646,18422261,1589871,560641,245614,3706866,0,0
0.06147835,24358193,mobilenetv1,0,0,1589355,578486,244679,2514625,15672,19131
0.071676575,24357077,mobilenetv1,2756864,12931713,1766968,0,0,3622213,11276,19257
0.081945872,24483316,mobilenetv1,3066292,14676854,1980417,476656,244925,3272485,0,26307
0.092157397,0,mobilenetv1,0,10150100,1704751,471493,243751,2817560,10441,5943
0.102351124,24328655,mobilenetv1,1512074,7108223,0,0,244842,3623617,13845,20043
0.112586833,24663344,mobilenetv1,2963799,13922984,2045352,491464,241956,0,16670,22446
0.122777968,0,mobilenetv1,3610426,15863197,1831442,499772,242798,2820487,0,0
0.133035378,26441306,mobilenetv1,0,0,2236439,494217,244881,3604460,17034,26203
0.143336327,25723746,mobilenetv1,3372457,16155068,1994248,0,0,2402389,11279,18288
0.15352517,26344923,mobilenetv1,3203640,14272448,1945624,483065,242799,2277355,0,24361
0.163753111,0,mobilenetv1,0,11471945,2012774,495079,243951,3470317,6441,7165
0.173978349,24431773,mobilenetv1,2443564,11507834,0,374368,246602,2729043,13000,19138
0.184389969,24842058,mobilenetv1,2728354,12805454,1980587,373326,238838,0,10787,22448
0.194639764,20391804,mobilenetv1,3233035,14570276,1726749,586772,250183,2775142,5370,12319
0.204866293,23898928,mobilenetv1,0,0,1697586,396560,240576,2841103,15569,16593
0.215154322,24259128,mobilenetv1,3331641,15433517,1685975,0,0,2947455,12885,17921
0.225388079,24186973,mobilenetv1,2846712,13526546,1728206,601005,242667,3133784,0,21440
0.235625324,0,mobilenetv1,0,15648358,2221604,432400,240205,2877661,12490,0
0.245900555,24976464,mobilenetv1,4391788,25882440,0,512045,254121,3065732,12650,18793
0.256163634,24047541,mobilenetv1,2758896,13007113,1945659,521855,235246,0,16528,22167
0.266466283,0,mobilenetv1,2744863,16040070,1882722,485835,244284,3561370,0,0
0.276846477,24472944,mobilenetv1,0,0,1071897,601185,244714,2931358,14171,22595
0.287030995,25904857,mobilenetv1,2416642,20035756,0,0,0,3860118,14119,19990
0.297267156,24281213,mobilenetv1,3149329,14662073,1881721,528213,242390,0,8380,15457
0.30762801,0,mobilenetv1,2830210,12834815,1776996,499273,246095,2769005,2623,0
0.31808976,24282260,mobilenetv1,0,0,503561,504527,241133,3042479,12990,19605
0.328319569,24298448,mobilenetv1,2788940,13169057,1910572,461018,0,3832044,14242,20736
0.33854712,27844977,mobilenetv1,3291562,21618484,1728012,554177,286378,0,3519,5373
0.348885575,0,mobilenetv1,2300640,15939951,1947030,492696,240491,3393581,21009,0
0.359122865,24203158,mobilenetv1,0,0,0,492703,241703,3226378,13356,19845
0.369326443,25484181,mobilenetv1,4085948,19052009,2760651,133665,0,3814235,15530,26912
0.379548181,38852803,mobilenetv1,5222874,39288584,2793918,422297,343204,7093410,3931,9038
0.389743619,0,mobilenetv1,0,20581804,3077911,203879,243707,4954492,20037,29696
0.399938284,30423450,mobilenetv1,4966279,23249571,2978887,0,244628,5098407,23030,32208
0.410122742,40621262,mobilenetv1,5341882,37378305,2831624,774142,329229,0,2694,22366
0.420325587,0,mobilenetv1,3260149,18109062,2436428,576240,243956,4399947,14503,0
0.430526396,29340245,mobilenetv1,0,0,0,493388,244781,4084021,17122,26120
0.440769327,40872361,mobilenetv1,4496607,34805054,1905528,985442,0,5121157,20883,24095
0.450984059,28432226,mobilenetv1,4678002,19650171,2534104,334845,241141,3202707,0,0
0.461212976,0,mobilenetv1,0,15359196,2075957,605278,243044,3782569,14334,19994
0.471401254,26290495,mobilenetv1,0,0,0,0,238293,2903488,16888,25079
0.481638441,37137206,mobilenetv1,4453168,33795699,2015667,479343,0,5941991,13610,20923
0.491787271,25849637,mobilenetv1,2511933,11574435,1775104,519016,239360,2411891,0,0
0.501966587,0,mobilenetv1,0,0,2167957,437265,238616,3441921,12857,19791
0.512187172,24287543,mobilenetv1,2988137,14071601,2629597,0,244503,2931365,14269,21648
0.522436759,24284923,mobilenetv1,3112642,15273270,1788419,559468,252071,0,3070,21701
0.532786471,39251448,mobilenetv1,2680492,29669090,1891455,717165,401693,5776765,776,4583
0.543215679,0,mobilenetv1,0,0,1749545,535165,243850,2520584,13786,20962
0.55343786,23889218,mobilenetv1,2719357,13128727,2300093,0,241089,3748400,12316,19978
0.563705925,24351114,mobilenetv1,3706745,17293947,2272244,205856,242866,0,0,16250
0.57391137,51343654,mobilenetv1,3880551,57501516,2292311,559344,470750,8960008,19324,9780
0.584127166,29444941,mobilenetv1,4485692,21100011,0,344372,244241,4903114,21330,30596
0.594320849,29815851,mobilenetv1,4827856,22968403,3080587,86801,0,0,22155,31981
0.604487532,79461818,mobilenetv1,7248384,85238736,2760351,814591,635604,21249971,681,6131
0.614673168,0,mobilenetv1,0,21646000,3104446,205754,243689,4846921,23252,0
0.624846857,80507897,mobilenetv1,5618276,92402564,1098929,631664,625558,9756445,56983,67807
0.635029073,31983149,mobilenetv1,6743556,31166265,2168644,0,0,4554640,23753,28442
0.645200237,32176076,mobilenetv1,7119898,31108163,2882677,275975,242281,5436741,0,6335
0.655375612,0,mobilenetv1,0,24706038,4104499,71200,243478,5493749,29523,0
0.665520576,34343583,mobilenetv1,5430470,24248338,0,128472,243142,5453514,29400,19222
0.675677167,34406823,mobilenetv1,5300751,23722759,4014060,288367,0,0,28528,19051
